"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"Mystical Ninja starring Goemon","US","Action,General","A giant UFO has appeared over Oedo Castle, and the Mystical Ninja is off to save the world again! Control Goemon and his giant robot, Impact, Ebisimaru, a truly twisted ninja, Yae, the part-time militant mermaid, and Sasuke, a mechanical warrior. This brave band must travel from town to town, collecting information and purchasing helpful items in their quest to defeat the dreaded Peach Mountain Shoguns.","8.6","8.3","67","Konami Computer Entertainment Osaka","Apr 16, 1998 ","http://www.gamefaqs.com/n64/198022-mystical-ninja-starring-goemon"
"Ganbare Goemon: Neo Momoyama Bakufu no Odori","JP","Action,General","A giant UFO has appeared over Oedo Castle, and the Mystical Ninja is off to save the world again! Control Goemon and his giant robot, Impact, Ebisimaru, a truly twisted ninja, Yae, the part-time militant mermaid, and Sasuke, a mechanical warrior. This brave band must travel from town to town, collecting information and purchasing helpful items in their quest to defeat the dreaded Peach Mountain Shoguns.","8.6","8.3","67","Konami Computer Entertainment Osaka","Apr 16, 1998 ","http://www.gamefaqs.com/n64/198022-mystical-ninja-starring-goemon"
"International Track & Field 2000","US","Sports,Olympic Sports","Pure adrenaline! Go for gold with the only Track and Field title for Nintendo 64! Lightning-fast gameplay for up to four players. Over a dozen grueling international events, from weightlifting, to gymnastics, to the 100M dash.","8.5","5.9","","Konami Computer Entertainment Osaka","Sep6, 2000 ","http://www.gamefaqs.com/n64/258825-international-track-and-field-2000"
"Ganbare! Nippon! Olympic 2000","JP","Sports,Olympic Sports","Pure adrenaline! Go for gold with the only Track and Field title for Nintendo 64! Lightning-fast gameplay for up to four players. Over a dozen grueling international events, from weightlifting, to gymnastics, to the 100M dash.","8.5","5.9","","Konami Computer Entertainment Osaka","Sep6, 2000 ","http://www.gamefaqs.com/n64/258825-international-track-and-field-2000"
"International Track & Field: Summer Games","EU","Sports,Olympic Sports","Pure adrenaline! Go for gold with the only Track and Field title for Nintendo 64! Lightning-fast gameplay for up to four players. Over a dozen grueling international events, from weightlifting, to gymnastics, to the 100M dash.","8.5","5.9","","Konami Computer Entertainment Osaka","Sep6, 2000 ","http://www.gamefaqs.com/n64/258825-international-track-and-field-2000"
"Gauntlet Legends","US","Action,General","Arm yourself and up to 3 friends, for adrenaline-drenched 4-player action in the legendary Gauntlet universe. Destroy evil forces in the 7 kingdoms! Experience 3 never-before-seen worlds filled with new enemies, traps and treasures! Use powerful sorcery, exotic power-ups and new 'Items of Legend' to save the Realm from the Demon Lord Skorne! Choose from the 4 classic characters (and unlock 5 hidden characters) to fight hordes of vile enemies and 6 vicious bosses! Become part of the Gauntlet saga by solving over 20 magical quests complete with new in-engine cinematics to tell the rich storyline!","6.8","7.5","","Atari Games (Midway)","Aug 31, 1999 ","http://www.gamefaqs.com/n64/197431-gauntlet-legends"
"Getter Love!!","US","Miscellaneous,Puzzle,General","Getter Love!! is a Miscellaneous game, developed and published by Hudson,which was released in Japan in 1998.","7.0","n/a","n/a","Hudson","Dec4, 1998 ","http://www.gamefaqs.com/n64/576253-getter-love"
"Getter Love!! Chou Renai Party Game","JP","Miscellaneous,Puzzle,General","Getter Love!! is a Miscellaneous game, developed and published by Hudson,which was released in Japan in 1998.","7.0","n/a","n/a","Hudson","Dec4, 1998 ","http://www.gamefaqs.com/n64/576253-getter-love"
"Getter Love!!","US","Miscellaneous,Puzzle,General","Getter Love!! is a Miscellaneous game, developed and published by Hudson,which was released in Japan in 1998.","7.0","n/a","n/a","Hudson","Dec4, 1998 ","http://www.gamefaqs.com/n64/576253-getter-love"
"Getter Love!! Chou Renai Party Game","JP","Miscellaneous,Puzzle,General","Getter Love!! is a Miscellaneous game, developed and published by Hudson,which was released in Japan in 1998.","7.0","n/a","n/a","Hudson","Dec4, 1998 ","http://www.gamefaqs.com/n64/576253-getter-love"
"Gex 3: Deep Cover Gecko","US","Action,Platformer,3D","Even a lost island hideaway in the wet South Pacific isn't far enough away from the long arm of Rez. While GEX was whiling away the hours living on the fruits of his recent successes, the madman of the Media Dimension was working on his new hobby - secret agent-napping. Agent Xtra was now struggling for her freedom as a hostage in the lair of Rez. As a master of disguise, GEX had his work cut out for him. Another descent into bad TV movies is at hand. To the GEXCaves!","6.7","7.0","","Gratuitous Games","Aug 31, 1999 ","http://www.gamefaqs.com/n64/197442-gex-3-deep-cover-gecko"
"Gex 64: Enter the Gecko","US","Action,Platformer,3D","The ultimate free-roaming 3D experience! 24 Media Dimension levels, all designed as sarcastic parodies of popular TV and movies! Master of Disguise GEX sports a secret agent suit, kung fu uniform, spacesuit and other costumes on his quest to save TV from the evil Rez! Over 125 slick gecko moves. Whip-cracking tail attacks, flying karate kicks, tongue-grabbing and climbing up walls. All-new N64 exclusive deep sea level with new swim mechanics and scuba gear!","5.1","6.7","","Realtime Associates","Aug 31, 1998 ","http://www.gamefaqs.com/n64/197445-gex-64-enter-the-gecko"
"Glover","US","Action,Platformer,3D","The Kingdom's peaceful world has been shattered! The wizard, while mixing potions with his magical gloves has caused a huge explosion, turning him instantly to stone and dislodging the seven crystals that give the Kingdom its energy. Without the crystals, the castle and its world will fall apart and the wizard will be lost! It's down to Glover, one of the magical gloves, to find the crystals, now disguised as rubber balls and return them safely to the castle. Guide Glover and the balls through seven magical worlds full of puzzles and hidden surprises. Watch out! The evil glove is lurking in the shadows, and he'll stop at nothing to foil Glover's attempts at restoring peace.","5.9","6.1","","Interactive Studios Ltd.","Oct 31, 1998 ","http://www.gamefaqs.com/n64/197452-glover"
"Glover 2","US","Action,Platformer,3D","Just when you thought it was safe to go back... Unique glove & ball gameplay. Real world dynamics. Full environmental interaction. Progressive intergrated plot. Amusing original characters. Fun multiplayer game.","","","","Interactive Studios Ltd.","Canceled ","http://www.gamefaqs.com/n64/653485-glover-2"
"Goemon's Great Adventure","US","Action,Platformer,2D","Goemon and all his friends are back in his greatest adventure yet! Goemon's Great Adventure combines classic Goemon platform action with an all-new twist. The evil time-traveling nun, Bismaru, has summoned Dochuki, a demon prince, to take over the Earth. But first, she wants to marry him! Can Goemon and his gang stop the demon? Can Dochuki escape the cloying clutches of the wacked-out nun? Will Ebisu ever beat his own dumpling eating record? It's an adventure you'll never forget!","8.9","8.0","","Konami Computer Entertainment Osaka","Sep 15, 1999 ","http://www.gamefaqs.com/n64/915334-goemons-great-adventure"
"Mystical Ninja Starring Goemon 2","EU","Action,Platformer,2D","Goemon and all his friends are back in his greatest adventure yet! Goemon's Great Adventure combines classic Goemon platform action with an all-new twist. The evil time-traveling nun, Bismaru, has summoned Dochuki, a demon prince, to take over the Earth. But first, she wants to marry him! Can Goemon and his gang stop the demon? Can Dochuki escape the cloying clutches of the wacked-out nun? Will Ebisu ever beat his own dumpling eating record? It's an adventure you'll never forget!","8.9","8.0","","Konami Computer Entertainment Osaka","Sep 15, 1999 ","http://www.gamefaqs.com/n64/915334-goemons-great-adventure"
"Ganbare Goemon: Derodero Douchu Obake Tenkomori","JP","Action,Platformer,2D","Goemon and all his friends are back in his greatest adventure yet! Goemon's Great Adventure combines classic Goemon platform action with an all-new twist. The evil time-traveling nun, Bismaru, has summoned Dochuki, a demon prince, to take over the Earth. But first, she wants to marry him! Can Goemon and his gang stop the demon? Can Dochuki escape the cloying clutches of the wacked-out nun? Will Ebisu ever beat his own dumpling eating record? It's an adventure you'll never forget!","8.9","8.0","","Konami Computer Entertainment Osaka","Sep 15, 1999 ","http://www.gamefaqs.com/n64/915334-goemons-great-adventure"
"Goemon: Mononoke Sugoroku","US","Miscellaneous,Board Games","Goemon: Mononoke Sugoroku is a Miscellaneous game, developed by KCEK and published by Konami,which was released in Japan in 1999.","n/a","8.4","n/a","KCEK","Dec 25, 1999 ","http://www.gamefaqs.com/n64/576603-goemon-mononoke-sugoroku"
"Golden Nugget 64","US","Miscellaneous,Parlor,Gambling","Enter the Golden Nugget and you'll find yourself immersed in a real-time casino paradise with 15 games of chance to challenge and thrill you. Explore the lavish and elegant surroundings of the legendary Golden Nugget. Play Blackjack and Poker. Try your hand at Roulette and Craps. Feed coins into authentic slots and video poker machines. Experience breathtaking 3D animation with the odds, payoffs and excitement you'd expect from the legendary Golden Nugget of Las Vegas!","8.3","5.7","n/a","Westwood Studios","Dec1, 1998 ","http://www.gamefaqs.com/n64/574488-golden-nugget-64"
"GoldenEye 007","US","Action,Shooter,First-Person,Modern","You are Bond. James Bond. You are assigned covert operations connected with the GoldenEye weapons satellite. M will brief you on your mission and objectives from London. Q Branch will support your efforts with a plentiful supply of weapons and gadgets. Moneypenny offers you light-hearted best wishes and you're off! Your mission begins in the heavily guarded chemical warfare facility at the Byelomorye Dam in the USSR. Look and shoot in any direction as you navigate 12 interactive 3-D environments. Use stealth and force as you see fit in matters of international security. Consider the military personnel expendable. You are licensed to kill!","9.7","8.8","96","Rare Ltd.","Aug 25, 1997 ","http://www.gamefaqs.com/n64/197462-goldeneye-007"
"GT 64: Championship Edition","US","Driving,Racing,GT / Street","The streets are clear, the lights are green and nothing is stopping you from taking the GT 64 Challenge. GT Racing puts the dream of professional racing into the hands of the ordinary driver. Specially re-engineered passenger cars take on the streets from Tokyo to the USA in the search for greater realism and improved challenges. GT 64 takes this one stage further by placing you behind the wheel of one of these monster machines. Accurately modelled car systems demand your every response be as real as if you were actually there, putting your faith in yourself and in the equipment around you.","3.5","6.1","","Imagineer","Aug 31, 1998 ","http://www.gamefaqs.com/n64/197500-gt-64-championship-edition"
"City Tour Grand Prix: Zenmoto GT Senshuken","JP","Driving,Racing,GT / Street","The streets are clear, the lights are green and nothing is stopping you from taking the GT 64 Challenge. GT Racing puts the dream of professional racing into the hands of the ordinary driver. Specially re-engineered passenger cars take on the streets from Tokyo to the USA in the search for greater realism and improved challenges. GT 64 takes this one stage further by placing you behind the wheel of one of these monster machines. Accurately modelled car systems demand your every response be as real as if you were actually there, putting your faith in yourself and in the equipment around you.","3.5","6.1","","Imagineer","Aug 31, 1998 ","http://www.gamefaqs.com/n64/197500-gt-64-championship-edition"
"Hamster Monogatari 64","US","Strategy,Breeding/Constructing","Hamster Monogatari 64 is a Strategy game, developed and published by Culture Brain,which was released in Japan in 2001.","n/a","6.0","n/a","Culture Brain","Apr6, 2001 ","http://www.gamefaqs.com/n64/580620-hamster-monogatari-64"
"Harukanaru Augusta Masters '98","US","Sports,Traditional,Golf,Sim","Harukanaru Augusta Masters '98 is a Sports game, developed and published by T&E Soft,which was released in Japan in 1997.","7.0","9.0","n/a","T&E Soft","Dec 26, 1997 ","http://www.gamefaqs.com/n64/574510-harukanaru-augusta-masters-98"
"Harvest Moon 64","US","Strategy,Breeding/Constructing","Retire to the country for a new challenge in Harvest Moon 64. Hard work is rewarded as you struggle to bring prosperity back to a neglected farm. Work the land, pick up odd-jobs, and get to know the neighbors. Harvest Moon 64 has all the charm of the original Super Nintendo classic, plus many new surprises.* Tons of new seasonal vegetables and fruits.* Raise cows, chickens, and sheep.* New items and gifts. Including tools that increase in power as you master them.* One of town's five eligible women may prove to be the love of your life.* Celebrate seasonal festivals with the nearby townsfolk.* Enjoy local horse and dog racing.","9.4","8.7","78","Victor Interactive Software","Nov 30, 1999 ","http://www.gamefaqs.com/n64/197528-harvest-moon-64"
"Bokujou Monogatari 2","JP","Strategy,Breeding/Constructing","Retire to the country for a new challenge in Harvest Moon 64. Hard work is rewarded as you struggle to bring prosperity back to a neglected farm. Work the land, pick up odd-jobs, and get to know the neighbors. Harvest Moon 64 has all the charm of the original Super Nintendo classic, plus many new surprises.* Tons of new seasonal vegetables and fruits.* Raise cows, chickens, and sheep.* New items and gifts. Including tools that increase in power as you master them.* One of town's five eligible women may prove to be the love of your life.* Celebrate seasonal festivals with the nearby townsfolk.* Enjoy local horse and dog racing.","9.4","8.7","78","Victor Interactive Software","Nov 30, 1999 ","http://www.gamefaqs.com/n64/197528-harvest-moon-64"
"Heiwa Pachinko World 64","US","Miscellaneous,Parlor,Gambling","Heiwa Pachinko World 64 is a Miscellaneous game, developed by Shouei and published by Amtechs,which was released in Japan in 1997.","n/a","n/a","n/a","Shouei","Nov 28, 1997 ","http://www.gamefaqs.com/n64/574511-heiwa-pachinko-world-64"
"Hercules: The Legendary Journeys","US","Role-Playing,Action RPG","Take control of the legendary hero Hercules and his friends Iolaus and Serena as they attempt to stop Ares from completing his diabolical plans. Use each character's unique attributes: Hercules' legendary strength, Iolaus' nimble nature and Serena's accuracy to complete your quest. Travel through 12 unique fully 3D worlds, from the sunny seaside town of Porticus to the snowy mountains of Alpsius. Explore the bandit-overrun forrests of Traycus or heavenly Mount Olympus. Fight mythical terrifying monsters such as the Minotaur, Cyclops, and more!","4.3","6.0","55","Player 1","Nov 16, 2000 ","http://www.gamefaqs.com/n64/197546-hercules-the-legendary-journeys"
"Hexen","US","Action,Shooter,First-Person,Fantasy","While you were battling the evil forces of D'Sparil, the other Serpent Riders were busy sowing the seeds of destruction in other dimensions. One such dimension is the decaying world where Hexen takes place. Only three humans - a warrior, a mage and a cleric - have escaped the leader's vicious spell. Now these three brave souls have sworn to crush the evil regime that threatens to destroy the world forever. Become one of three heroes. Wield superhuman powers and lethal weapons. Walk. Run. Fly. Track down powerful artifacts and cast wicked spells.","5.8","6.7","","Software Creations","May 31, 1997 ","http://www.gamefaqs.com/n64/197555-hexen"
"Hey You, Pikachu!","US","Adventure,General","For the first time ever, you can actually talk to your favorite Pokemon. Tag along with Pikachu as it goes through its daily routines, taking field trips, going fishing and having picnics, becoming better friends with each passing day. Pikachu will hear and react to the words you say. The more you speak the closer friends you'll be!","4.8","5.8","57","Ambrella","Nov5, 2000 ","http://www.gamefaqs.com/n64/250595-hey-you-pikachu"
"Pikachu Genki Dechu","JP","Adventure,General","For the first time ever, you can actually talk to your favorite Pokemon. Tag along with Pikachu as it goes through its daily routines, taking field trips, going fishing and having picnics, becoming better friends with each passing day. Pikachu will hear and react to the words you say. The more you speak the closer friends you'll be!","4.8","5.8","57","Ambrella","Nov5, 2000 ","http://www.gamefaqs.com/n64/250595-hey-you-pikachu"
"Flying Dragon","US","Action,Fighting,3D","Two games in one: Flying Dragon is the ONE and ONLY game that will entertain the entire family. Create your ideal fighting game using the most customizable interface yet offered. Choose between RPG-style and 'virtual' tournament combat. Flying Dragon is never the same game twice! Over 20 different characters and 200 different items. Save your characters on a Controller Pak and play them against your friends!","7.9","7.4","","Culture Brain","Jul 31, 1998 ","http://www.gamefaqs.com/n64/197363-flying-dragon"
"Hiryu No Ken Twin","JP","Action,Fighting,3D","Two games in one: Flying Dragon is the ONE and ONLY game that will entertain the entire family. Create your ideal fighting game using the most customizable interface yet offered. Choose between RPG-style and 'virtual' tournament combat. Flying Dragon is never the same game twice! Over 20 different characters and 200 different items. Save your characters on a Controller Pak and play them against your friends!","7.9","7.4","","Culture Brain","Jul 31, 1998 ","http://www.gamefaqs.com/n64/197363-flying-dragon"
"Quest 64","US","Role-Playing,Console-style RPG","Celtland has been cast into chaos by the theft of Eletale's Book.This mystical volume contains the secrets of the Spirit Tamers.Control Brian, a magician's apprentice, as he explores the expansive countryside and villages on his quest.If he does not reclaim the book, the Kingdom of Celtland will be cast into darkness forever.","5.5","6.2","","Imagineer","Jun1, 1998 ","http://www.gamefaqs.com/n64/198386-quest-64"
"Holy Magic Century","EU","Role-Playing,Console-style RPG","Celtland has been cast into chaos by the theft of Eletale's Book.This mystical volume contains the secrets of the Spirit Tamers.Control Brian, a magician's apprentice, as he explores the expansive countryside and villages on his quest.If he does not reclaim the book, the Kingdom of Celtland will be cast into darkness forever.","5.5","6.2","","Imagineer","Jun1, 1998 ","http://www.gamefaqs.com/n64/198386-quest-64"
"Eltale Monsters","JP","Role-Playing,Console-style RPG","Celtland has been cast into chaos by the theft of Eletale's Book.This mystical volume contains the secrets of the Spirit Tamers.Control Brian, a magician's apprentice, as he explores the expansive countryside and villages on his quest.If he does not reclaim the book, the Kingdom of Celtland will be cast into darkness forever.","5.5","6.2","","Imagineer","Jun1, 1998 ","http://www.gamefaqs.com/n64/198386-quest-64"
"Kirby 64: The Crystal Shards","US","Action,Platformer,2D","Dart past enemies, soar the skies and swim the depths of the ocean as Kirby takes on Dark Matter in an all-new adventure. Inhale, exhale and swallow your enemies, then copy and combine their abilities and use them as your own! Team up with familiar friends and foes - like Waddle Dee and King Dedede - as you travel through dreamy worlds in search of the lost Crystal Shards.","8.1","7.9","77","HAL Labs","Jun 26, 2000 ","http://www.gamefaqs.com/n64/250600-kirby-64-the-crystal-shards"
"Hoshi no Kirby 64","JP","Action,Platformer,2D","Dart past enemies, soar the skies and swim the depths of the ocean as Kirby takes on Dark Matter in an all-new adventure. Inhale, exhale and swallow your enemies, then copy and combine their abilities and use them as your own! Team up with familiar friends and foes - like Waddle Dee and King Dedede - as you travel through dreamy worlds in search of the lost Crystal Shards.","8.1","7.9","77","HAL Labs","Jun 26, 2000 ","http://www.gamefaqs.com/n64/250600-kirby-64-the-crystal-shards"
"Hot Wheels Turbo Racing","US","Driving,Racing,Arcade","Stunts, speed and crashes combine for wild racing fun! Race 40 classic Hot Wheels - including Twin Mill and Red Baron. First ever killer stunt moves - 360's, barrel rolls, mid-air spins! 8 Hot Wheels tracks - Loop-the-Loops, Danger Changers, and more! Multi-player action so you can race against your friends! Three ways to win - speed, stunts, or crash cars off the road! Shortcuts, hidden cars, and power-ups!","5.5","6.5","","Stormfront Studios","Aug 31, 1999 ","http://www.gamefaqs.com/n64/197576-hot-wheels-turbo-racing"
"Beetle Adventure Racing","US","Driving,Racing,Arcade","The adventure begins when you leave the road behind! Smashing, bashing fun! Crash and dash! Ultra-fast nitro blast! Go anywhere - choose your own routes, find surprises at every turn! Do anything - grab big-time air, engage in four-car mayhem!","8.8","7.4","90","Paradigm Entertainment","Feb 28, 1999 ","http://www.gamefaqs.com/n64/196751-beetle-adventure-racing"
"HSV Adventure Racing","AU","Driving,Racing,Arcade","The adventure begins when you leave the road behind! Smashing, bashing fun! Crash and dash! Ultra-fast nitro blast! Go anywhere - choose your own routes, find surprises at every turn! Do anything - grab big-time air, engage in four-car mayhem!","8.8","7.4","90","Paradigm Entertainment","Feb 28, 1999 ","http://www.gamefaqs.com/n64/196751-beetle-adventure-racing"
"As Aventuras do Fusca!","SA","Driving,Racing,Arcade","The adventure begins when you leave the road behind! Smashing, bashing fun! Crash and dash! Ultra-fast nitro blast! Go anywhere - choose your own routes, find surprises at every turn! Do anything - grab big-time air, engage in four-car mayhem!","8.8","7.4","90","Paradigm Entertainment","Feb 28, 1999 ","http://www.gamefaqs.com/n64/196751-beetle-adventure-racing"
"F1 Pole Position 64","US","Driving,Racing,Formula One","Jump into the cockpit of an F1 racer and face the best teams in the world for a breathtaking race! Incredibly exciting: Official game of the FIA, the latest game from HUMAN will make your N64 roar through the 16 world championship circuits. From Monaco to San Marin, challenge the best drivers and feel the excitement of the World Grand Prix in 3D. 100% adrenalin! 2 arcade modes and a world championship mode which will help you experience a very realistic F1 simulation: settings of your vehicle, audio contact with the pit, changing weather conditions, collisions, retirement...","6.0","5.3","","Human Entertainment","Sep 30, 1997 ","http://www.gamefaqs.com/n64/197271-f1-pole-position-64"
"Human Grand Prix: New Generation","JP","Driving,Racing,Formula One","Jump into the cockpit of an F1 racer and face the best teams in the world for a breathtaking race! Incredibly exciting: Official game of the FIA, the latest game from HUMAN will make your N64 roar through the 16 world championship circuits. From Monaco to San Marin, challenge the best drivers and feel the excitement of the World Grand Prix in 3D. 100% adrenalin! 2 arcade modes and a world championship mode which will help you experience a very realistic F1 simulation: settings of your vehicle, audio contact with the pit, changing weather conditions, collisions, retirement...","6.0","5.3","","Human Entertainment","Sep 30, 1997 ","http://www.gamefaqs.com/n64/197271-f1-pole-position-64"
"Hybrid Heaven","US","Role-Playing,Action RPG","A gunshot echoes through the tunnels of the New York subway system. A secret service agent lies dying, and Diaz, with a gun gripped tightly in his hand, flees and stumbles into a strange underground world where a secret society of genetically engineered hybrid clones threaten to subvert the population of the outside world. Experience New York City's secret night life in Hybrid Heaven, a unique, fully-immersive action RPG that combines fighting, action, and role playing into a story of alien invasion, scientific experimentation, and murder. Unravel the secrets of the hybrid society, the future of humanity, and the true identity of Diaz.","6.5","7.3","","Konami Computer Entertainment Osaka","Aug 31, 1999 ","http://www.gamefaqs.com/n64/197592-hybrid-heaven"
"Hydro Thunder","US","Driving,Racing,Snow / Water","Prepare for the power, speed and thrills of Hydro Thunder super-boat racing! Mighty Hull your way to the finish line of the most treacherous water courses imaginable! Nine unique handling turbo-charged thunder boats. Nine vividly rendered tracks through the world's most exhilarating terrain. Bonus boats, bonus tracks, boost power-ups and shortcuts galore. Split-screen mode can support up to 4 players simultaneously!","7.5","7.4","","Eurocom Entertainment Software","Feb 29, 2000 ","http://www.gamefaqs.com/n64/197595-hydro-thunder"
"Nagano Winter Olympics '98","US","Sports,Olympic Sports","The Nagano Winter Olympic Games are here! Experience all of the thrills, spills and 'chills' as you compete for glory against the rest of the world. It's time to find out what you're made of...Can you bring home a medal? 12 exciting Olympic events! 16 different countries! 1-4 player action. Set new world records and save them to your Controller Pak. Real-time motion captured athletes.","2.0","4.9","","Konami Computer Entertainment Osaka","Jan 10, 1998 ","http://www.gamefaqs.com/n64/198027-nagano-winter-olympics-98"
"Hyper Olympics in Nagano 64","JP","Sports,Olympic Sports","The Nagano Winter Olympic Games are here! Experience all of the thrills, spills and 'chills' as you compete for glory against the rest of the world. It's time to find out what you're made of...Can you bring home a medal? 12 exciting Olympic events! 16 different countries! 1-4 player action. Set new world records and save them to your Controller Pak. Real-time motion captured athletes.","2.0","4.9","","Konami Computer Entertainment Osaka","Jan 10, 1998 ","http://www.gamefaqs.com/n64/198027-nagano-winter-olympics-98"
"Ide Yosuke no Mahjong Juku","US","Miscellaneous,Board Games","Ide Yosuke no Mahjong Juku is a Miscellaneous game, developed and published by Seta Corporation,which was released in Japan in 2000.","n/a","6.0","n/a","Seta Corporation","Apr 21, 2000 ","http://www.gamefaqs.com/n64/577153-ide-yosuke-no-mahjong-juku"
"Iggy's Reckin' Balls","US","Driving,Racing,On-foot","A vertical race up towering tracks. Iggy and the Reckin' Balls are in the race of their lives. A winner-take-all dash to the top of twisted, looped, warped and genuinely demented courses! Smash, crash and swing with Iggy, his friends, plus loads of secret characters. Over 100 tracks, tons of shortcuts, secret paths, loops and elevators. One to four player racing action with Battle and Versus mode.","7.2","6.5","","Iguana Entertainment","Jul 31, 1998 ","http://www.gamefaqs.com/n64/197610-iggys-reckin-balls"
"Iggy-kun no Bura 2 Poyon","JP","Driving,Racing,On-foot","A vertical race up towering tracks. Iggy and the Reckin' Balls are in the race of their lives. A winner-take-all dash to the top of twisted, looped, warped and genuinely demented courses! Smash, crash and swing with Iggy, his friends, plus loads of secret characters. Over 100 tracks, tons of shortcuts, secret paths, loops and elevators. One to four player racing action with Battle and Versus mode.","7.2","6.5","","Iguana Entertainment","Jul 31, 1998 ","http://www.gamefaqs.com/n64/197610-iggys-reckin-balls"
"Iggy's Reckin' Balls","US","Driving,Racing,On-foot","A vertical race up towering tracks. Iggy and the Reckin' Balls are in the race of their lives. A winner-take-all dash to the top of twisted, looped, warped and genuinely demented courses! Smash, crash and swing with Iggy, his friends, plus loads of secret characters. Over 100 tracks, tons of shortcuts, secret paths, loops and elevators. One to four player racing action with Battle and Versus mode.","7.2","6.5","","Iguana Entertainment","Jul 31, 1998 ","http://www.gamefaqs.com/n64/197610-iggys-reckin-balls"
"Iggy-kun no Bura 2 Poyon","JP","Driving,Racing,On-foot","A vertical race up towering tracks. Iggy and the Reckin' Balls are in the race of their lives. A winner-take-all dash to the top of twisted, looped, warped and genuinely demented courses! Smash, crash and swing with Iggy, his friends, plus loads of secret characters. Over 100 tracks, tons of shortcuts, secret paths, loops and elevators. One to four player racing action with Battle and Versus mode.","7.2","6.5","","Iguana Entertainment","Jul 31, 1998 ","http://www.gamefaqs.com/n64/197610-iggys-reckin-balls"
"In-Fisherman Bass Hunter 64","US","Sports,Nature,Fishing","Go fishing in the great outdoors with Bass Hunter 64! Reel in a record-setting bass in tournament mode. 3D rendered environments, complete with native wildlife, and geographically accurate landscapes. Fish Pennsylvania's Lake Arthur and Florida's Butler Chain Lakes. Driving, underwater and positional cameras are throughout your adventure. Lure, strike, and fish-fighting animations designed to simulate bass fishing's most exciting moments. Fish behavior based on scientific research and practical experience of experts at In-Fisherman.","8.0","5.3","","Gear Head Entertainment","Jun 30, 1999 ","http://www.gamefaqs.com/n64/197634-in-fisherman-bass-hunter-64"
"Bass Hunter 64","EU","Sports,Nature,Fishing","Go fishing in the great outdoors with Bass Hunter 64! Reel in a record-setting bass in tournament mode. 3D rendered environments, complete with native wildlife, and geographically accurate landscapes. Fish Pennsylvania's Lake Arthur and Florida's Butler Chain Lakes. Driving, underwater and positional cameras are throughout your adventure. Lure, strike, and fish-fighting animations designed to simulate bass fishing's most exciting moments. Fish behavior based on scientific research and practical experience of experts at In-Fisherman.","8.0","5.3","","Gear Head Entertainment","Jun 30, 1999 ","http://www.gamefaqs.com/n64/197634-in-fisherman-bass-hunter-64"
"Indiana Jones and the Infernal Machine","US","Action Adventure,Historic","1947. The nazis have been crushed, the Cold War has begun and Soviet agents are sniffing around an ancient ruin. Grab your whip and fedora and join Indy in a globespanning race to unearth the mysterious 'Infernal Machine'. Survive the challenges of unusual beasts, half the Red Army and more (including - oh no - snakes!) . Puzzle your way through 17 chapters of an action-packed story. Travel the world to exotic locales, from the ruins of Babylon to Egyptian deserts. All the weapons you'll need, including firearms, explosives-and of course Indy's trusty whip and revolver.","7.0","6.8","75","Factor 5","Dec 14, 2000 ","http://www.gamefaqs.com/n64/914232-indiana-jones-and-the-infernal-machine"
"Indy Racing 2000","US","Driving,Racing,Formula One","Don't set the pace. Demolish it! Get behind the wheel and take control of the speed, power and tradition of 'The Greatest Spectacle in Racing' with Indy Racing 2000. With authentic Indy arcade action and additional fantasy courses, Indy Racing 2000 captures all of the high-speed excitement of racing 225 mph toward victory! Race as one of Indy racing's biggest superstars in an authentic Indy racing season. Dominate beyond Indy racing on 8 additional open wheel courses with Midget, Sprint and Formula cars.","9.0","6.7","","Paradigm Entertainment","May 30, 2000 ","http://www.gamefaqs.com/n64/197632-indy-racing-2000"
"International Superstar Soccer '98","US","Sports,Traditional,Soccer,Sim","Do you have what it takes to be a superstar? Over 17,000 new motion captured animations! Team motivation, players and teams react to real game situations. Vertical camera angle allows you to see more of the pitch. 52 International teams and 9 unique soccer stadiums. Create your own players and trade existing ones. Infinite team formations and customizable strategies.","9.3","7.9","91","Konami Computer Entertainment Osaka","Sep 15, 1998 ","http://www.gamefaqs.com/n64/574489-international-superstar-soccer-98"
"Jikkyou World Soccer: World Cup France '98","JP","Sports,Traditional,Soccer,Sim","Do you have what it takes to be a superstar? Over 17,000 new motion captured animations! Team motivation, players and teams react to real game situations. Vertical camera angle allows you to see more of the pitch. 52 International teams and 9 unique soccer stadiums. Create your own players and trade existing ones. Infinite team formations and customizable strategies.","9.3","7.9","91","Konami Computer Entertainment Osaka","Sep 15, 1998 ","http://www.gamefaqs.com/n64/574489-international-superstar-soccer-98"
"International Superstar Soccer 2000","US","Sports,Traditional,Soccer,Sim","The undisputed king of football returns... Experience the new Career Mode - bring youngsters through the ranks to create individual star players. Smoother animations and gameplay. ISS 2000 is the choice of champions - nothing gets as close to the beautiful game.","7.8","7.7","","Konami","Aug3, 2000 ","http://www.gamefaqs.com/n64/562991-international-superstar-soccer-2000"
