"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Disney's Dinosaur","Action Adventure,Fantasy","Extinction is not an option in Disney's Dinosaur. Danger lurks at every corner as you lead the dinosaur herd through scorching lava flows, toxic smoke and scalding geysers. It's the ultimate trek for survival.","n/a","6.7","53","Disney Interactive Studios","Nov 24, 2000 ","http://www.gamefaqs.com/dreamcast/457802-disneys-dinosaur"
"Disney's Donald Duck: Goin' Quackers","Action,Platformer,3D","Donald Duck is on a quest. He has to save the kidnapped Daisy from the clutchesof Merlock, the evil Magician. And, if this wasn't bad enough, he has to hurry, Donald must reach Daisy before his cousin Gladstone Gander! Master Donald Duck's quacky emotions and explosive temper in his hyperactive humerous adventures.","3.3","6.4","71","Ubisoft Montreal","Dec 13, 2000 ","http://www.gamefaqs.com/dreamcast/453386-disneys-donald-duck-goin-quackers"
"Disney's Donald Duck: Goin' Quackers","Action,Platformer,3D","Donald Duck is on a quest. He has to save the kidnapped Daisy from the clutchesof Merlock, the evil Magician. And, if this wasn't bad enough, he has to hurry, Donald must reach Daisy before his cousin Gladstone Gander! Master Donald Duck's quacky emotions and explosive temper in his hyperactive humerous adventures.","3.3","6.4","71","Ubisoft Montreal","Dec 13, 2000 ","http://www.gamefaqs.com/dreamcast/453386-disneys-donald-duck-goin-quackers"
"Disney/Pixar Buzz Lightyear of Star Command","Action,Platformer,3D","Calling All Intergalactic Space Rangers!Only you, Buzz Lightyear, and your elite Space Ranger team can defeat the evil Emperor Zurg and his bad guys in their dark quest for universal domination. To infinity and beyond!","6.5","7.3","55","Traveller's Tales","Sep 26, 2000 ","http://www.gamefaqs.com/dreamcast/365080-disney-pixar-buzz-lightyear-of-star-command"
"Disney/Pixar Toy Story 2: Buzz Lightyear to the Rescue!","Action,General","The Countdown to Adventure is On!As space hero Buzz Lightyear, you've got your hands full. Your best buddy, Woody, has been kidnapped by a greedy toy collector and it's going to be an all-out race against time to save him. It's all up to you...Buzz Lightyear to the rescue!","7.0","6.5","57","Traveller's Tales","Jun 30, 2000 ","http://www.gamefaqs.com/dreamcast/314068-disney-pixar-toy-story-2-buzz-lightyear-to-the"
"Dogs of War","Strategy,Real-Time,Sci-Fi","Dogs of War is a Strategy game, developed by Silicon Dreams and published by Take-Two Interactive,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/dreamcast/436772-dogs-of-war"
"Doguu Senki: Haou","Strategy,General","Doguu Senki: Haou is a Strategy game, developed and published by Victor Interactive Software,which was released in Japan in 2000.","n/a","7.0","n/a","Victor Interactive Software","Aug 10, 2000 ","http://www.gamefaqs.com/dreamcast/939811-doguu-senki-haou"
"Doki Doki Idol Star Seeker Remix","Miscellaneous,Puzzle,General","Doki Doki Idol Star Seeker Remix is a Miscellaneous game, developed and published by G.Rev,which was released in Japan in 2002.","n/a","6.0","n/a","G.Rev","Jan 31, 2002 ","http://www.gamefaqs.com/dreamcast/566656-doki-doki-idol-star-seeker-remix"
"Dousoukai 2: Again & Refrain","Adventure,General","Dousoukai 2: Again & Refrain is an Adventure game, developed by Fairy Tale and published by NEC Interchannel,which was released in Japan in 2002.","n/a","n/a","n/a","Fairy Tale","Jun 27, 2002 ","http://www.gamefaqs.com/dreamcast/563039-dousoukai-2-again-and-refrain"
"Draconus: Cult of the Wyrm","Action Adventure,Fantasy","Embark on an epic quest to unite the shattered kingdoms of humanity. Bring knowledge of the arcane arts and mastery of deadly swordplay to bear on the evil that jeopardizes these last bastions of civilization. The vile Dragon Lord has returned and in his shadow of impending doom an unholy pestilence threatens all mankind.","7.2","7.4","","","","http://www.gamefaqs.com/dreamcast/197145-draconus-cult-of-the-wyrm"
"Dragon Riders: Chronicles of Pern","Role-Playing,General","See, for the first time, the magical world of Pern.In the shattered world of Pern only one can be savior. It is now your calling to seek out the new Weyrwoman to ride the mighty Gold Dragon, before Pern is forever destroyed.The brilliance of Pern comes alive.","6.0","4.7","46","Ubisoft","Aug9, 2001 ","http://www.gamefaqs.com/dreamcast/257235-dragon-riders-chronicles-of-pern"
"Draconus: Cult of the Wyrm","Action Adventure,Fantasy","Embark on an epic quest to unite the shattered kingdoms of humanity. Bring knowledge of the arcane arts and mastery of deadly swordplay to bear on the evil that jeopardizes these last bastions of civilization. The vile Dragon Lord has returned and in his shadow of impending doom an unholy pestilence threatens all mankind.","7.2","7.4","","","","http://www.gamefaqs.com/dreamcast/197145-draconus-cult-of-the-wyrm"
"Dream Passport","Miscellaneous,General","Dream Passport is a Miscellaneous game, developed and published by Sega,which was released in Japan in 1998.","n/a","8.7","n/a","Sega","1998 ","http://www.gamefaqs.com/dreamcast/574632-dream-passport"
"Dream Studio","Adventure,General","Dream Studio is an Adventure game, developed by Imagination Science and published by Sega,which was released in Japan in 2000.","n/a","7.4","n/a","Imagination Science","Nov9, 2000 ","http://www.gamefaqs.com/dreamcast/579246-dream-studio"
"Dreamcast","Hardware,Console","Dreamcast is a Hardware game, developed and published by Sega,which was released in Japan in 1998.","9.3","8.8","n/a","Sega","Sep9, 1999 ","http://www.gamefaqs.com/dreamcast/916412-dreamcast"
"Dreamcast","Hardware,Console","Dreamcast is a Hardware game, developed and published by Sega,which was released in Japan in 1998.","9.3","8.8","n/a","Sega","Sep9, 1999 ","http://www.gamefaqs.com/dreamcast/916412-dreamcast"
"Dreamcast","Hardware,Console","Dreamcast is a Hardware game, developed and published by Sega,which was released in Japan in 1998.","9.3","8.8","n/a","Sega","Sep9, 1999 ","http://www.gamefaqs.com/dreamcast/916412-dreamcast"
"DreamFlyer","Miscellaneous,General","DreamFlyer is a Miscellaneous game, published by Sega,which was released in Japan in 1999.","n/a","n/a","n/a","Sega","Dec9, 1999 ","http://www.gamefaqs.com/dreamcast/576435-dreamflyer"
"DreamOn Volume 1","Miscellaneous,General","DreamOn Volume 1 is a Miscellaneous game, published by Sega,which was released in Europe in 1999.","n/a","n/a","n/a","Sega","1999 ","http://www.gamefaqs.com/dreamcast/916659-dreamon-volume-1"
"DreamOn Volume 2","Miscellaneous,General","DreamOn Volume 2 is a Miscellaneous game, published by Sega,which was released in Europe in 2000.","n/a","6.0","n/a","Sega","2000 ","http://www.gamefaqs.com/dreamcast/916660-dreamon-volume-2"
"Ducati World Racing Challenge","Driving,Racing,Motorcycle,Street","Ducati World Racing Challenge is a Driving game, developed by Attention To Detail and published by Acclaim,which was released in 2001.","6.0","5.0","40","Attention To Detail","Feb 13, 2001 ","http://www.gamefaqs.com/dreamcast/434597-ducati-world-racing-challenge"
"Ducati World Racing Challenge","Driving,Racing,Motorcycle,Street","Ducati World Racing Challenge is a Driving game, developed by Attention To Detail and published by Acclaim,which was released in 2001.","6.0","5.0","40","Attention To Detail","Feb 13, 2001 ","http://www.gamefaqs.com/dreamcast/434597-ducati-world-racing-challenge"
"DUX","Action,Shooter,Scrolling","DUX is an Action game, developed and published by HUCAST,which was released in Japan in 2009.","n/a","5.5","n/a","HUCAST","Jul 17, 2009 ","http://www.gamefaqs.com/dreamcast/986332-dux"
"DUX","Action,Shooter,Scrolling","DUX is an Action game, developed and published by HUCAST,which was released in Japan in 2009.","n/a","5.5","n/a","HUCAST","Jul 17, 2009 ","http://www.gamefaqs.com/dreamcast/986332-dux"
"Dynamite Cop!","Action,Beat-'Em-Up","Got good aim with a rack of beef? Then get creative with your weapons. Hurl anything that's not nailed down at the no-good pirates who've kidnapped the President's daughter. This ain't no clean fight.","7.1","7.3","","","","http://www.gamefaqs.com/dreamcast/197191-dynamite-cop"
"Dynamite Cop!","Action,Beat-'Em-Up","Got good aim with a rack of beef? Then get creative with your weapons. Hurl anything that's not nailed down at the no-good pirates who've kidnapped the President's daughter. This ain't no clean fight.","7.1","7.3","","","","http://www.gamefaqs.com/dreamcast/197191-dynamite-cop"
"Ecco the Dolphin: Defender of the Future","Action Adventure,Fantasy","Plunge into the tropical waters of the Isle of Tranquility. As Ecco, an anergetic young dolphin you will explore mysterious locations that span four alternate timelines. Seek the majestic city of Atlantis, monument to the civilisation built by humans and dolphins. Encounter sea creatures and come face to face with alien forces as you seek to defend the Earth and history itself!","8.3","7.4","84","Appaloosa Interactive","Sep 10, 2000 ","http://www.gamefaqs.com/dreamcast/197205-ecco-the-dolphin-defender-of-the-future"
"ECW Anarchy Rulz","Action,Fighting,Wrestling","Anarchy in the USA!*All new control system!*First-ever blistering Brimstone match plus music from Dope & One Minute Silence!*The Bionic Elbow from &quot;The American Dream&quot; Dusty Rhodes!*Backlot brawls, all-new finishers & 2-man commentary!*Never before seen hardcore table matches!*RVD, Tanaka, The Sandman & over 60 extreme wrestlers!","4.5","2.8","38","Acclaim Studios Salt Lake City","Dec 30, 2000 ","http://www.gamefaqs.com/dreamcast/453245-ecw-anarchy-rulz"
"ECW Hardcore Revolution","Action,Fighting,Wrestling","Often imitated, never duplicated, ECW Hardcore Revolution takes you to Hell and back with the most intence hardcore wrestling action the human body can endure. Remember, scars never heal.","5.0","4.2","","","","http://www.gamefaqs.com/dreamcast/197208-ecw-hardcore-revolution"
"Eisei Meijin III: Game Creator Yoshimura Nobuhiro no Zunou","Miscellaneous,Board Games","Eisei Meijin III: Game Creator Yoshimura Nobuhiro no Zunou is a Miscellaneous game, published by Konami,which was released in Japan in 1999.","n/a","n/a","n/a","Konami","Jul8, 1999 ","http://www.gamefaqs.com/dreamcast/576234-eisei-meijin-iii-game-creator-yoshimura-nobuhiro"
"El Dorado Gate Volume 1","Role-Playing,General","El Dorado Gate Volume 1 is a Role-Playing game, developed and published by Capcom,which was released in Japan in 2000.","n/a","8.2","","","","http://www.gamefaqs.com/dreamcast/250581-el-dorado-gate-volume-1"
"El Dorado Gate Volume 2","Role-Playing,General","El Dorado Gate Volume 2 is a Role-Playing game, developed and published by Capcom,which was released in Japan in 2000.","n/a","7.9","n/a","Capcom","Dec 12, 2000 ","http://www.gamefaqs.com/dreamcast/578103-el-dorado-gate-volume-2"
"El Dorado Gate Volume 3","Role-Playing,General","El Dorado Gate Volume 3 is a Role-Playing game, developed and published by Capcom,which was released in Japan in 2001.","n/a","8.5","n/a","Capcom","Feb2, 2001 ","http://www.gamefaqs.com/dreamcast/578104-el-dorado-gate-volume-3"
"El Dorado Gate Volume 4","Role-Playing,General","El Dorado Gate Volume 4 is a Role-Playing game, developed and published by Capcom,which was released in Japan in 2001.","n/a","8.0","n/a","Capcom","Apr 12, 2001 ","http://www.gamefaqs.com/dreamcast/578105-el-dorado-gate-volume-4"
"El Dorado Gate Volume 5","Role-Playing,General","El Dorado Gate Volume 5 is a Role-Playing game, developed and published by Capcom,which was released in Japan in 2001.","n/a","8.8","n/a","Capcom","Jun6, 2001 ","http://www.gamefaqs.com/dreamcast/581335-el-dorado-gate-volume-5"
"El Dorado Gate Volume 6","Role-Playing,General","El Dorado Gate Volume 6 is a Role-Playing game, developed and published by Capcom,which was released in Japan in 2001.","n/a","8.5","n/a","Capcom","Aug8, 2001 ","http://www.gamefaqs.com/dreamcast/581336-el-dorado-gate-volume-6"
"El Dorado Gate Volume 7","Role-Playing,General","El Dorado Gate Volume 7 is a Role-Playing game, developed and published by Capcom,which was released in Japan in 2001.","n/a","9.0","n/a","Capcom","Oct 10, 2001 ","http://www.gamefaqs.com/dreamcast/581337-el-dorado-gate-volume-7"
"Elemental Gimmick Gear","Role-Playing,General","While dipping through the ancient ruins, archaeologists found a sleeping man inside an egg-shaped machine. Though the scientists couldn't wake up the Sleeper, they were able to reproduce his machine, which people started calling Elemental Gimmick Gear, or EGG. A wide variety of EGGs have been manufactured for civilian and military use. One hundred years after the discovery of the Sleeper, something goes terribly wrong, destroying the city and the people. The Sleeper awakens and leaves the laboratory. As the Sleeper, you try to save the city of Fogna and learn what went wrong.","9.0","7.6","","","","http://www.gamefaqs.com/dreamcast/197219-elemental-gimmick-gear"
"Elysion","Adventure,General","Elysion is an Adventure game, published by NEC Interchannel,which was released in Japan in 2002.","n/a","7.7","n/a","NEC Interchannel","Jul 25, 2002 ","http://www.gamefaqs.com/dreamcast/562743-elysion"
"Erde: Nezu no Izuki no Shita de","Adventure,General","Erde: Nezu no Izuki no Shita de is an Adventure game, published by Kid,which was released in Japan in 2003.","n/a","7.0","n/a","Kid","Aug7, 2003 ","http://www.gamefaqs.com/dreamcast/917602-erde-nezu-no-izuki-no-shita-de"
"Es","Adventure,Interactive Movie","Es is an Adventure game, developed and published by Sega,which was released in Japan in 2001.","n/a","8.7","","","","http://www.gamefaqs.com/dreamcast/580694-es"
"Industrial Spy: Operation Espionage","Adventure,General","The year is 2000.Giant corporations have taken the place of governments, creating a worldwide economy. Power depends on the theft of industrial secrets.In the brutal world of industrial espionage, Blitzstrahl rises above its competition by assembling espionage agents with specialized abilities and training--the Espion Agents.Welcome to the world of Blitzstrahl, the crack industrial espionage team with seven primary agents that you will utilize to crack some of the toughest industrial espionage challenges the world has ever seen.","5.6","7.3","","","","http://www.gamefaqs.com/dreamcast/257234-industrial-spy-operation-espionage"
"ESPN Baseball Tonight","Sports,Traditional,Baseball,Sim","Step up to the plate with ESPN Baseball Tonight, for your Sega CD, the most realistic fast-paced arcade style baseball game ever created. Featuring all 28 Major League Baseball teams and stadiums in an Exhibition, Playoffs or 162 game season. With unprecedented access to ESPN studios, this game puts you in the center of the action during a live ESPN baseball broadcast. Exceptional player control and game options make this the ultimate baseball simulation.","","","","","","http://www.gamefaqs.com/dreamcast/197235-espn-baseball-tonight"
"ESPN International Track & Field","Sports,Olympic Sports","Go for the Gold!*Detailed ESPN Integration *Authentic ESPN Graphic overlays*Eye-popping statistical drop-ins*Broadcast quality replays*Over 750 authentic motion-captured animations featuring &quot;The World's Fastest Man,&quot; Maurice Greene, 3 time Olympian Ato Boldon, and more.*12 international track & field events from the 100m dash to the Hammer Throw.*Compete with athletes from over 10 different countries around the world with up to 4 player capability","n/a","7.5","61","KCEO","Sep 26, 2000 ","http://www.gamefaqs.com/dreamcast/349651-espn-international-track-and-field"
"ESPN Links Golf","Sports,Traditional,Golf,Sim","ESPN Links Golf is a Sports game, published by Konami,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/dreamcast/578643-espn-links-golf"
"ESPN NBA 2Night","Sports,Traditional,Basketball,Sim","Ball 'til you fall! Super NBA action, featuring all 29 NBA teams with complete NBA active player rosters. Over 75 courtside facial animations and game specific sounds. Complete defensive arsenal - hand checks, rejections, backboard pins, and battling for position. Deadly low-post moves - over 40 different animations specifically designed to dominate your opponent.","1.0","7.0","29","Konami","Nov 20, 2000 ","http://www.gamefaqs.com/dreamcast/198094-espn-nba-2night"
"Skies of Arcadia","Role-Playing,Console-style RPG","The age of exploration has dawned and you are about to embark on a magical journey, a voyage of discovery across the vast Skies of Arcadia in search of treasures untold, and where there is treasure, there will be Air Pirates! With over six vast lands to navigate, magnificent ships to fly and customize, a host of weapons and magical spells to be discovered and unique Internet functions to aid your quest, Skies of Arcadia is the most immense gaming experience ever created.","9.0","9.0","75","Overworks","Nov 13, 2000 ","http://www.gamefaqs.com/dreamcast/197237-skies-of-arcadia"
"European Super League","Sports,Traditional,Soccer,Sim","European Super League brings together the talent from the very finest teams in Europe to create a &quot;European Super League Championship&quot;. Ronaldo, Zidane and Edgar Davids are names to excite the most fanatical football fan and they, along with countless other world class footballers, are the foundation of this game.","n/a","4.0","n/a","Virgin Interactive","Mar2, 2001 ","http://www.gamefaqs.com/dreamcast/578986-european-super-league"
"Eve Zero: The Ark of the Matter","Adventure,General","Eve Zero: The Ark of the Matter is an Adventure game, published by NetVillage,which was released in Japan in 2001.","n/a","9.0","n/a","NetVillage","Mar 22, 2001 ","http://www.gamefaqs.com/dreamcast/580066-eve-zero-the-ark-of-the-matter"
"Ever17: The Out of Infinity","Adventure,General","Ever17: The Out of Infinity is an Adventure game, developed and published by Kid,which was released in Japan in 2002.","n/a","8.5","n/a","Kid","Aug 29, 2002 ","http://www.gamefaqs.com/dreamcast/563076-ever17-the-out-of-infinity"
"Evil Dead: Hail to the King","Action Adventure,Horror","Chainsaws, boomsticks, and Deadites, oh my! Slice and dice the undead with a weapon in each hand. Fight evil across the spans of time: from the infamous cabin to ancient Damascus. Over 20 evil, grisly Deadites attempt to swallow your soul! Best of all... Bruce Campbell as Ash!","6.5","5.7","49","Heavy Iron Studios","Dec 17, 2000 ","http://www.gamefaqs.com/dreamcast/365383-evil-dead-hail-to-the-king"
"Evil Twin: Cyprien's Chronicles","Action,Platformer,3D","Embody Cyprien, a young orphan who is transported in a fabulous and spellbinding universe corrupted by a strange threat. You will evolve in frightening scenes, fight against the darkest enemies you could ever imagine, and try to solve the endless mysteries of this facinating world. A true masterpiece that promises you unforgettable hours of gaming.","6.5","6.6","n/a","In Utero","Apr 12, 2002 ","http://www.gamefaqs.com/dreamcast/354020-evil-twin-cypriens-chronicles"
"Evolution","Role-Playing,Console-style RPG","Evolution is a Role-Playing game, developed by Sting and published by ESP Software,which was released in Japan in 1999.","7.4","7.0","","","","http://www.gamefaqs.com/dreamcast/197249-evolution"
"Evolution 2","Role-Playing,Console-style RPG","The power to destroy seeks the power to heal. Mag Launcher must choose between his dream of being the world's greatest adventurer or saving his best friend, Linear. At the center of the conflict lies Yurka, a mysterious new force. To survive, they all must learn the difference between what they see and what they believe.","7.4","7.1","","","","http://www.gamefaqs.com/dreamcast/250583-evolution-2"
"Evolution 2","Role-Playing,Console-style RPG","The power to destroy seeks the power to heal. Mag Launcher must choose between his dream of being the world's greatest adventurer or saving his best friend, Linear. At the center of the conflict lies Yurka, a mysterious new force. To survive, they all must learn the difference between what they see and what they believe.","7.4","7.1","","","","http://www.gamefaqs.com/dreamcast/250583-evolution-2"
"Evolution","Role-Playing,Console-style RPG","Evolution is a Role-Playing game, developed by Sting and published by ESP Software,which was released in Japan in 1999.","7.4","7.0","","","","http://www.gamefaqs.com/dreamcast/197249-evolution"
"Exhibition of Speed","Driving,Racing,Arcade","Exhibition of Speed is a Driving game, developed by Player 1 and published by Titus Software,which was released in Europe in 2001.","6.3","6.5","n/a","Player 1","May 18, 2001 ","http://www.gamefaqs.com/dreamcast/437340-exhibition-of-speed"
"Exodus Guilty Neos","Role-Playing,General","Exodus Guilty Neos is a Role-Playing game, developed and published by Abel Software,which was released in Japan in 2001.","n/a","6.0","n/a","Abel Software","May 31, 2001 ","http://www.gamefaqs.com/dreamcast/581334-exodus-guilty-neos"
"Expendable","Action,General","You're the Millennium Soldier on a countdown to destruction, wreaking revenge on an alien invasion. The guns are huge, the explosions enormous and the action reaches the skies as gigantic forces collide in this 3D blaster.","7.1","6.7","","","","http://www.gamefaqs.com/dreamcast/197255-expendable"
"F1 Racing Championship","Driving,Racing,Formula One","F1 Racing Championship is a Driving game, developed and published by Ubisoft,which was released in Europe in 2001.","n/a","6.0","n/a","Ubisoft","Feb2, 2001 ","http://www.gamefaqs.com/dreamcast/577212-f1-racing-championship"
"F1 World Grand Prix","Driving,Racing,Formula One","Rev' up your engine, drop the clitch, and experience all the speed, thrills, and excitement of official Formula One racing on Sega Dreamcast. With unbelievable graphics and authentic detail, F1 World Grand Prix straps you in the driver's seat during the 1998 FIA Formula One Championship Season.","7.0","7.1","","","","http://www.gamefaqs.com/dreamcast/197273-f1-world-grand-prix"
"F1 World Grand Prix II","Driving,Racing,Formula One","Stunning graphics, ear splitting sound and totally immensive game play. F1WGPII drives you through the 99 FIA Grand Prix season using all 11 teams, 22 drivers and 16 tracks from this season. F1WGP has a stunning dynamics engine which offers amazing handling and car characteristics, both of which can be fine tuned to any players ability. Every detail from the drivers legs in the cockpit to the waving flags in the crowd has been accuratey recreated. So put on your helmet, crank up the volume and take part in the most exhilarating sport ever!","6.0","7.6","","","","http://www.gamefaqs.com/dreamcast/578881-f1-world-grand-prix-ii"
"F355 Challenge","Driving,Racing,GT / Street","F355 Challenge is a Driving game, developed and published by Sega,which was released in Japan in 2000.","8.8","7.3","85","Sega","Sep 19, 2000 ","http://www.gamefaqs.com/dreamcast/257797-f355-challenge"
"F355 Challenge","Driving,Racing,GT / Street","F355 Challenge is a Driving game, developed and published by Sega,which was released in Japan in 2000.","8.8","7.3","85","Sega","Sep 19, 2000 ","http://www.gamefaqs.com/dreamcast/257797-f355-challenge"
"Fast Striker","Action,Shooter,Scrolling","FAST STRIKER is a 2D arcade shooting game with emphasis on scoring. You can choose between 3 game modes with different scoring systems. This game features six stages of excellent 2D arcade game play with over 40 unique enemy types, super smooth 3D scrolling backgrounds, huge CGI bosses and it features the biggest Megabit count ever since the beginning of NEOGEO games. Comes for Dreamcast in Winter 2010","n/a","7.8","n/a","NG:DEV.TEAM","Dec 28, 2010 ","http://www.gamefaqs.com/dreamcast/608962-fast-striker"
"Fatal Fury: Mark of the Wolves","Action,Fighting,2D","10 years have passed since Terry Bogard won the King of Fighters Tournament. Since then, many warriors from around the world have been honing their skills, waiting for a chance to win the greatest title a fighter can earn.Now invitations have been sent to 12 new contenders from around the globe -- signifying the end of their wait and the chance to take part in the toughest contest of martial arts known to man. Only one fighter walks away unscathed, the rest face certain destruction.","8.1","8.5","86","SNK","Nov 23, 2001 ","http://www.gamefaqs.com/dreamcast/475156-fatal-fury-mark-of-the-wolves"
"Feet of Fury","Miscellaneous,Rhythm,Dancing","Feet of Fury is a Miscellaneous game, developed by Crytpic Allusion, LLC and published by GOAT Store Publishing,which was released in 2003.","n/a","2.0","n/a","Crytpic Allusion, LLC","Jul7, 2003 ","http://www.gamefaqs.com/dreamcast/980376-feet-of-fury"
"Fighting Force 2","Action,Beat-'Em-Up","Go undercover as Hawk Manson in this highly classified covert mission of government espionage where the goal is simple: investigate and eliminate, but you'll need to think fast. Evaluate and respond with sheer brute force, firepower or stealth -- whatever it takes.No compromise. No second guessing.","3.3","4.9","","","","http://www.gamefaqs.com/dreamcast/197330-fighting-force-2"
"Fighting Vipers 2","Action,Fighting,3D","The sequel to the innovative Fighting Vipers has arrived and is set to ignite the world of beat 'em ups once again. Revenge has conquered your mind and aggression has poisoned your blood as you take control of a band of 'Vipers', each boasting distinct weapons in a fight to remove dictatorship from the city's Mayor. With four modes of play to test your 'staying power', Fighting Vipers 2 is sure to put your pulse into overload.","6.0","7.3","n/a","Scarab","2001 ","http://www.gamefaqs.com/dreamcast/451270-fighting-vipers-2"
"Fire ProWrestling D","Action,Fighting,Wrestling","Fire ProWrestling D is an Action game, developed by S-Neo and published by Spike,which was released in Japan in 2001.","9.2","8.7","n/a","S-Neo","Mar1, 2001 ","http://www.gamefaqs.com/dreamcast/580485-fire-prowrestling-d"
"First Kiss * Monogatari 2","Adventure,General","First Kiss * Monogatari 2 is an Adventure game, developed by M2 and published by Broccoli,which was released in Japan in 2002.","n/a","5.5","n/a","M2","Aug8, 2002 ","http://www.gamefaqs.com/dreamcast/562759-first-kiss-monogatari-2"
"Reel Fishing: Wild","Sports,Nature,Fishing","Reel Fishing: Wild is a Sports game, developed by West One and published by Victor Interactive Software,which was released in Japan in 2001.","8.0","7.8","","","","http://www.gamefaqs.com/dreamcast/915198-reel-fishing-wild"
"Floigan Bros. Episode 1","Action,Platformer,3D","Large and lovable Moigle has a Secret Project that will keep the greedy Baron Malodorous and his gang of Mercenary Cats from taking over the Floigan Junkyard. Unfortunately, Moigle has lost the parts he needs to complete his project so he must enlist the help of his quick-witted older brother, Hoigle. Together, the Floigan Brothers play games and solve puzzles, all while defending their family turf!","6.0","6.6","64","Visual Concepts","Jul 30, 2001 ","http://www.gamefaqs.com/dreamcast/197359-floigan-bros-episode-1"
"For Symphony","Adventure,General","For Symphony is an Adventure game, published by Takuyo,which was released in Japan in 2003.","n/a","5.0","n/a","Takuyo","Jul 31, 2003 ","http://www.gamefaqs.com/dreamcast/917601-for-symphony"
"For Symphony","Adventure,General","For Symphony is an Adventure game, published by Takuyo,which was released in Japan in 2003.","n/a","5.0","n/a","Takuyo","Jul 31, 2003 ","http://www.gamefaqs.com/dreamcast/917601-for-symphony"
"Fragrance Tale","Adventure,General","Fragrance Tale is an Adventure game, developed and published by Takuyo,which was released in Japan in 2001.","n/a","7.0","n/a","Takuyo","Jul 26, 2001 ","http://www.gamefaqs.com/dreamcast/578999-fragrance-tale"
"Frame Gride","Simulation,Sci-Fi,Mech","Frame Gride is a Simulation game, developed and published by From Software,which was released in Japan in 1999.","6.0","7.8","","","","http://www.gamefaqs.com/dreamcast/197386-frame-gride"
"Razor Freestyle Scooter","Sports,Alternative,Skateboarding","Razor Freestyle Scooter is the opportunity to take your scooter into the funbox! Control urban thrashers who cut through massive, radical environments. Perform tight tricks, like heel-flips, candybars, can-cans and supermen. Add to the time bar by pulling off phat air on insane ramps and half-pipes. Grind ledges, high-flying wires, barrels and benches. Collect wheels scattered throughout each level to unlock the coolest parks and characters!","5.0","5.8","66","Titanium Studios","Aug8, 2001 ","http://www.gamefaqs.com/dreamcast/480702-razor-freestyle-scooter"
"Frogger 2: Swampy's Revenge","Action,General","It's fast and furious action from start to finish for Frogger&reg; and his new friend, Lillie Frog. Help them save the Frog Babies from Swampy the Crocodile. This is the best Frogger ever!","9.3","6.7","74","Hasbro Interactive","Sep 30, 2000 ","http://www.gamefaqs.com/dreamcast/367585-frogger-2-swampys-revenge"
"Fur Fighters","Action,Shooter,Third-Person,Fantasy","The fluff has hit the fan! Introducing the Fur Fighters, an elite strike squad of cuddly commandos on a quest to liberate their families from the evil General Viggo and save the free world!","9.5","7.7","80","Bizarre Creations","Jul 11, 2000 ","http://www.gamefaqs.com/dreamcast/197409-fur-fighters"
"Fushigi no Dungeon: Furai no Shiren Gaiden: Jokenji Asuka Kenzan!","Role-Playing,General","Fushigi no Dungeon: Furai no Shiren Gaiden: Jokenji Asuka Kenzan! is a Role-Playing game, developed by Neverland and published by Sega,which was released in Japan in 2002.","9.0","7.3","n/a","Neverland","Feb7, 2002 ","http://www.gamefaqs.com/dreamcast/566178-fushigi-no-dungeon-furai-no-shiren-gaiden-jokenji"
"Gaia Master Kessen!: Seikiou Densetsu","Strategy,General","Gaia Master Kessen!: Seikiou Densetsu is a Strategy game, developed and published by Capcom,which was released in Japan in 2001.","n/a","7.0","n/a","Capcom","Jun 28, 2001 ","http://www.gamefaqs.com/dreamcast/581341-gaia-master-kessen-seikiou-densetsu"
"Gaia Master Kessen!: Seikiou Densetsu","Strategy,General","Gaia Master Kessen!: Seikiou Densetsu is a Strategy game, developed and published by Capcom,which was released in Japan in 2001.","n/a","7.0","n/a","Capcom","Jun 28, 2001 ","http://www.gamefaqs.com/dreamcast/581341-gaia-master-kessen-seikiou-densetsu"
"Gakkyuou Yamazaki: Yamazaki Oukoku Oofun Araso","Miscellaneous,Party","Gakkyuou Yamazaki: Yamazaki Oukoku Oofun Araso is a Miscellaneous game, published by Sega,which was released in Japan in 1999.","n/a","n/a","n/a","Sega","Dec 23, 1999 ","http://www.gamefaqs.com/dreamcast/576443-gakkyuou-yamazaki-yamazaki-oukoku-oofun-araso"
"ESPN International Track & Field","Sports,Olympic Sports","Go for the Gold!*Detailed ESPN Integration *Authentic ESPN Graphic overlays*Eye-popping statistical drop-ins*Broadcast quality replays*Over 750 authentic motion-captured animations featuring &quot;The World's Fastest Man,&quot; Maurice Greene, 3 time Olympian Ato Boldon, and more.*12 international track & field events from the 100m dash to the Hammer Throw.*Compete with athletes from over 10 different countries around the world with up to 4 player capability","n/a","7.5","61","KCEO","Sep 26, 2000 ","http://www.gamefaqs.com/dreamcast/349651-espn-international-track-and-field"
