"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"Space Armor","US","Action,Shooter,Scrolling","Space Armor is an Action game, developed and published by Tsukuda Original,which was released in Japan in 1984.","n/a","n/a","n/a","Tsukuda Original","1984 ","http://www.gamefaqs.com/sg1000/916346-space-armor"
"Space Invaders","US","Action,Shooter,Static","Attention all Earthlings! Relentless alien hordes have been identified near you. Prevent the dangerous Space Invaders from landing on your territory. Use your cannon to defend against waves of descending alien invaders. Don't let them hit the ground or it's all over for you and the Earth! Destroy them and score points!","n/a","5.0","n/a","Sega","1985 ","http://www.gamefaqs.com/sg1000/916313-space-invaders"
"Space Mountain","US","Action,Shooter,Scrolling","Space Mountain is an Action game, published by Tsukuda Original,which was released in Japan in 1983.","n/a","n/a","n/a","Tsukuda Original","1983 ","http://www.gamefaqs.com/sg1000/916342-space-mountain"
"Space Slalom","US","Action,General","Space Slalom is an Action game, published by Sega,which was released in Japan in 1983.","n/a","n/a","n/a","Sega","1983 ","http://www.gamefaqs.com/sg1000/916293-space-slalom"
"Star Force","US","Action,Shooter,Scrolling","Moving in the darkness of the cosmos is an evil and mysterious planet named GORDESS. Everyone gave up fighting against GORDESS because of its awesome power, until one day a soldier riding a space patroller challenged GORDESS to fight! Join forces with STAR FORCE and travel across the galaxy in order to defeat GORDESS!","n/a","7.5","n/a","Hudson Soft","1985 ","http://www.gamefaqs.com/sg1000/916311-star-force"
"Star Jacker","US","Action,Shooter,Scrolling","Star Jacker is an Action game, developed and published by Sega,which was released in Japan in 1983.","n/a","8.0","n/a","Sega","1983 ","http://www.gamefaqs.com/sg1000/916283-star-jacker"
"Super Tank","US","Action,Shooter,Scrolling","Super Tank is an Action game, published by Sega,which was released in Japan in 1986.","n/a","n/a","n/a","Sega","1986 ","http://www.gamefaqs.com/sg1000/916333-super-tank"
"Uranai Angel Cutie","US","Miscellaneous,General","Uranai Angel Cutie is a Miscellaneous game, developed and published by Sega,which was released in Japan in 1984.","n/a","n/a","n/a","Sega","1984 ","http://www.gamefaqs.com/sg1000/991826-uranai-angel-cutie"
"Wonder Boy","US","Action,Platformer,2D","As Tom-Tom the Wonder Boy, it's up to you to rescue your girlfriend Tanya from the vile clutches of the monster that has kidnapped her. To do so, you must navigate a series of worlds in a race against time to reach your goal. Along the way, you'll battle foes and collect fruit that will add to the amount of time you have to complete your mission.","6.0","7.8","n/a","Sega","1986 ","http://www.gamefaqs.com/sg1000/916335-wonder-boy"
"Yamato","US","Action,Shooter,Scrolling","Yamato is an Action game, developed by ELS and published by Sega,which was released in Japan in 1983.","3.0","n/a","n/a","ELS","1983 ","http://www.gamefaqs.com/sg1000/916281-yamato"
"Zaxxon","US","Action,Shooter,Scrolling","ZAXXON thrusts you into the depths of outer space. Test your pilot skills as you strap into the command position. Prepare for an action-packed challenge of space survival. Score points as you dive, climb, and swoop down to destroy the enemy's floating fortress. Dodge deadly laser barriers, enemy missiles, and rapid gunfire! Destroy enemy fuel tanks and your own supply is replenished. Survive the enemy's fighter fleet attack and face the ultimate challenge... the powerful, armored ZAXXON ROBOT.","7.0","7.3","n/a","Sega","1985 ","http://www.gamefaqs.com/sg1000/916306-zaxxon"
"Zippy Race","US","Driving,Racing,Arcade","Zippy Race is a Driving game, published by Sega,which was released in Japan in 1983.","5.0","n/a","n/a","Sega","1983 ","http://www.gamefaqs.com/sg1000/916294-zippy-race"
"Zoom 909","US","Action,Shooter,Rail","Zoom 909 is an Action game, developed and published by Sega,which was released in Japan in 1985.","4.0","7.0","n/a","Sega","1985 ","http://www.gamefaqs.com/sg1000/916315-zoom-909"
"007","US","Action,General","007 is an Action game, published by Tsukuda Original,which was released in Japan in 1984.","n/a","7.0","n/a","Tsukuda Original","1984 ","http://www.gamefaqs.com/sg1000/916347-007"
"007: James Bond","JP","Action,General","007 is an Action game, published by Tsukuda Original,which was released in Japan in 1984.","n/a","7.0","n/a","Tsukuda Original","1984 ","http://www.gamefaqs.com/sg1000/916347-007"
"007","US","Action,General","007 is an Action game, published by Tsukuda Original,which was released in Japan in 1984.","n/a","7.0","n/a","Tsukuda Original","1984 ","http://www.gamefaqs.com/sg1000/916347-007"
"007: James Bond","JP","Action,General","007 is an Action game, published by Tsukuda Original,which was released in Japan in 1984.","n/a","7.0","n/a","Tsukuda Original","1984 ","http://www.gamefaqs.com/sg1000/916347-007"
"3-Jin Mahjong","US","Miscellaneous,Board Games","3-Jin Mahjong is a Miscellaneous game, published by Tsukuda Original,which was released in Japan in 1984.","n/a","n/a","n/a","Tsukuda Original","1984 ","http://www.gamefaqs.com/sg1000/916343-3-jin-mahjong"
