"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"Quest for Quintana Roo","US","Action,General","Help Yucatan Sam explore the dozens of terror filled chambers that create the mystical temple of the Mayan god Quintana Roo. You must use your supplies as well as your cat-like reactions to avoid the sleeping snakes, overcome the mummy's curse, and eliminate the other adversaries while attempting to solve the mystery that will deliver the hidden treasure to you and Yucatan Sam. Since a different solution is required each time the game is started, you will be assured hours of mind-challenging, reflex-testing entertainment.","n/a","n/a","n/a","VSS","1984 ","http://www.gamefaqs.com/atari5200/585341-quest-for-quintana-roo"
"RealSports Baseball","US","Sports,Traditional,Baseball,Sim","Baseball fans, hang onto your caps! ATARI RealSports BASEBALL is here with all the strategy, executing, and excitement of a real ball game. Watch the amazing life-like movements of your players and listen to the umpire's voice calling out the count. The graphics and game play are so realistic, they'll put you right in the stadium. So get ready for the pitch. Batter up!","n/a","n/a","n/a","Atari","1983 ","http://www.gamefaqs.com/atari5200/585342-realsports-baseball"
"RealSports Basketball","US","Action,General","RealSports Basketball is an Action game, published by Atari,which was cancelled before it was released.","","","","Atari","Canceled ","http://www.gamefaqs.com/atari5200/585343-realsports-basketball"
"RealSports Football","US","Sports,Traditional,Football,Sim","You're the quarterback on a 4th and goal situation. You gotta have this touchdown to win, but that defense is tough, real tough. You call a rollout pass. Good choice. Uh-oh, here comes that blitzing linebacker. Do you run or pass? Quick, decide! Ah, there, your receiver is free. Hurry, the clock's running out.","n/a","n/a","n/a","Midway","1983 ","http://www.gamefaqs.com/atari5200/585344-realsports-football"
"RealSports Soccer","US","Sports,Traditional,Soccer,Sim","Hi, soccer fans! Here's Atari's new life-like three-dimensional SOCCER with the most exciting games you'll ever experience outside a stadium. Beat the computer, trounce the visiting team, or cheer from the stands as the computer plays against itself in Auto-Play mode. Halves last from 5 to 45 minutes and there are 4 skill levels.","n/a","n/a","n/a","Midway","1983 ","http://www.gamefaqs.com/atari5200/585345-realsports-soccer"
"RealSports Tennis","US","Sports,Traditional,Tennis","This is your invitation to ATARI RealSports TENNIS. The game play is exciting and the graphics are realistic. Select your strategy and your shots; play forehands, backhands, volleys, and lobs. Play singles or doubles, intermediate or advanced. Choose your opponent or play against the computer. And don't forget to personalize your match by programming your name onto the scoreboard.","n/a","n/a","n/a","Atari","1983 ","http://www.gamefaqs.com/atari5200/585346-realsports-tennis"
"Rescue on Fractalus","US","Action,General","Jet through the cavernous canyons of Fractalus&trade;--in panormic realism. Your fellow pilots are waiting desperately for you. But so are the vicious Jaggi&trade; aliens. You never know what's going to turn up--or where--until it happens...","n/a","10.0","n/a","Atari","1986 ","http://www.gamefaqs.com/atari5200/585347-rescue-on-fractalus"
"River Raid","US","Action,Shooter,Scrolling","An ever-changing, ever-challenging water fortress of enemy activity is your destination. A series of vital enemy bridges is your targest. Unfortunately, there's only one way at 'em: straight up the River, through the thick of trigger-happy choppers, lethal land tanks, helicopters and hot air balloons. Treacherous bays reek of peril. Icy currents promise danger. Brilliantly detailed graphics and outrageous sound effects are guaranteed. Your safety's not.","n/a","7.3","n/a","Activision","1983 ","http://www.gamefaqs.com/atari5200/585348-river-raid"
"Roadrunner","US","Action,General","Roadrunner is an Action game, published by Atari,which was cancelled before it was released.","","","","Atari","Canceled ","http://www.gamefaqs.com/atari5200/585349-roadrunner"
"Robotron: 2084","US","Action,Shooter,Static","It's the year 2084, and you're the only one left who can defend humanity against the Robotron armies! You've got to move quickly to rescue the defenseless humans. Blast fast with your anti-robot laser gun to shatter the oncoming waves of Spheroids, Electrodes, Quarks and mutant Progs. Only you can save the last surviving humans!","n/a","6.0","n/a","Atari","1983 ","http://www.gamefaqs.com/atari5200/585350-robotron-2084"
"Scaper Caper","US","Action,General","Scaper Caper is an Action game,scheduled to be released in 2099.","","","","","","http://www.gamefaqs.com/atari5200/585351-scaper-caper"
"Space Dungeon","US","Action,General","At last! Dual joystick action at home. Enjoy all the exciting arcade game--SPACE DUNGEON. Search for treasure in the antechambers of outer space. Keep that laser cannon blasting away at all times. Deep space is full of cosmic enemies, all quite determined that you never get back alive!","n/a","n/a","n/a","Atari","1983 ","http://www.gamefaqs.com/atari5200/585352-space-dungeon"
"Space Invaders","US","Action,Shooter,Static","Prevent the dangerous Space invaders from landing on your territory. Destroy them and score points. This exciting new version of the popular arcade video game has new graphics and sound effects. It features shields, multiple waves, and varying levels of game play from easy to extra challenging.","n/a","7.7","n/a","Atari","1982 ","http://www.gamefaqs.com/atari5200/585353-space-invaders"
"Space Shuttle","US","Action,General","Up.Straight up. Soaring. Goodbye Earth. Blast away boosters. Open cargo bay doors. And rest, just for a second.Time to tackle orbital mechanics. Try to rendezvous with an elusive satellite. Now you see it, now you don't. Finally: contact.Then down.Nice and easy. Deorbit. Down through the atmosphere to land back home.A simulation designed after consultation with NASA. The controls, the animation and the decision-making make this flight absolutely first class.Take it.","n/a","n/a","n/a","Activision","1984 ","http://www.gamefaqs.com/atari5200/585354-space-shuttle"
"Spitfire","US","Action,General","Spitfire is an Action game, published by Milton Bradley,which was cancelled before it was released.","","","","Milton Bradley","Canceled ","http://www.gamefaqs.com/atari5200/585355-spitfire"
"Sport Goofy","US","Sports,General","Sport Goofy is a Sports game, published by Atari,which was cancelled before it was released.","","","","Atari","Canceled ","http://www.gamefaqs.com/atari5200/585356-sport-goofy"
"Star Raiders","US","Simulation,Sci-Fi,Small Spaceship","Congratulations! You're now a member of the elite Star Raiders! Seek out and destroy on sight all Zylon starships while you battle time, energy drain, starship damage, and enemy threats to vital starbases. Start as a Novice and work up to a Star Commander... or down to Galactic Cook.","10.0","8.3","n/a","Atari","1982 ","http://www.gamefaqs.com/atari5200/585357-star-raiders"
"Star Trek","US","Action,Shooter,Scrolling","Now you can command the fate of the U.S.S. Enterprise in this home version of the hit arcade game. You're training to become a Federation Starship Captain. Fight off deadly Klingon Battle Cruisers that threaten the existence of your Starbases. Skillfully navigate through perilous asteroid fields and comet storms. Prepare to encounter the most powerful enemy of them all: Nomad! Hours of challenge await you, if you date to venture where no home video game has ever dared to go...","n/a","8.0","n/a","Sega","1983 ","http://www.gamefaqs.com/atari5200/585358-star-trek"
"Star Wars: Death Star Battle","US","Action,General","Just when you though the DEATH STAR had been reduced to dust--it's making a comeback! Piece by piece, the Empire's reconstructing the ultimate space station. Its completion would mean unthinkable power for the Imperial forces!The DEATH STAR must be destroyed...once and for all!Grab hold of the controls and guide the MILLENNIUM FALCON through one of the ever-changing openings in the force field. Blast TIE INTERCEPTORS left and right before they open fire on you! Plus, keep an eye on the Death Ray as it tracks your ship. One direct hit and you're a goner! Fire away at the DEATH STAR! Wear it down with your missiles--and POW--the DEATH STAR's history! A cool head and a steady hand are a MUST if you're to succeed in this mission!","n/a","n/a","n/a","Parker Bros","1983 ","http://www.gamefaqs.com/atari5200/585359-star-wars-death-star-battle"
"Star Wars: The Arcade Game","US","Action,General","You're at the controls of LUKE's X-WING FIGHTER, heading straight for the DEATH STAR. Your mission: to destroy it before the EMPIRE seeks its revenge on the REBEL base. Lock your sights on attacking TIE FIGHTERS and blast them with your proton torpedoes. Race along the DEATH STAR's surface, firing on giant towers. Finally, dive full throttle into the DEATH STAR's equatorial trench. You'll need split-second timing to avoid all the obstacles as you streak through the trench in search of the main reactor. Hit it and you've blown the DEATH STAR out of existence! MAY THE FORCE BE WITH YOU.","n/a","5.0","n/a","Parker Bros","1983 ","http://www.gamefaqs.com/atari5200/585360-star-wars-the-arcade-game"
"Stargate","US","Action,Shooter,Scrolling","Alien marauders are attacking your planet. They're kidnapping resident humanoids and turning them into mutants! You pilot your ship along the planet surface, blasting away. But first you go for the Landers - the most treacherous of the aliens. You race to the nearest Stargate and whoosh! You experience that eerie - time warp - feeling as you're transported to the other side of the planet. Only you, with the help of the Stargate, can save the planet against attack!","n/a","n/a","n/a","","1984 ","http://www.gamefaqs.com/atari5200/585361-stargate"
"Super Breakout","US","Action,General","Break your way through a colorful force field to score points. This version of the popular arcade video game features exciting new graphics, animation and sounds.","8.0","7.0","n/a","Atari","1982 ","http://www.gamefaqs.com/atari5200/585362-super-breakout"
"Super Cobra","US","Action,Shooter,Scrolling","You're a helicopter gunship pilot on a daring and dangerous mission: air surveillance of enemy territory. Success depends on how far you can penetrate enemy airspace. Can you handle the pressure? Because the further you go, the more difficult the mission becomes.Show that you've got what it takes by maneuvering your chopper around craggy mountain peaks, through deep dark tunnels, over tall city buildings. All while you face enemy tanks and missiles and weird sky-flying weapons. But you can fight back with high-flying, quick-thinking, fast-reaction moves. Good luck and good flying.","n/a","n/a","n/a","Parker Bros","1983 ","http://www.gamefaqs.com/atari5200/585363-super-cobra"
"Tempest","US","Action,Shooter,Static","Tempest is one of the most well-known arcade games of all time, a true classic in the realm of video games. This intense shooter requires lots of skill and lightning-quick reflexes. Use unlimited firepower to shoot and destroy enemies in a large geometric battlefield.","","","","Atari","Canceled ","http://www.gamefaqs.com/atari5200/585364-tempest"
"Track & Field","US","Sports,Olympic Sports","Go for the gold. With six amazingly realistic summer Olympic events and its own special arcade controller, Track & Field is the real thing. Test your speed in the 100-Meter Dash. Improve your pacing in the Long Jump and Javelin Throw. Clear the 100-Meter Hurdles through true athletic agility. Concentrate on split-second timing in the Hammer Throw. Gather your momentum for the High Jump.","","","","Atari","Canceled ","http://www.gamefaqs.com/atari5200/585365-track-and-field"
"Tutankham","US","Action,General","An archeologist's dream come true... to explore the underground burial chambers inside King Tut's tomb and recover his fabulous treasure. But do you dare? Ancient and eerie creatures roam the maze-like passageways ready to defend the treasures you most desire. Can you stop them with your laser gun and snatch the loot before it's too late? For the really daring... find the keys that unlock the doors to four different burial chambers. Feel the tension mount as you descend deeper and deeper, facing new creatures in every chamber and ever-increasing odds. Suspense, surprise, and the supernatural await you at every turn when you enter... King Tut's tomb!","","","","Parker Bros","Canceled ","http://www.gamefaqs.com/atari5200/585366-tutankham"
"Vanguard","US","Action,Shooter,Scrolling","Fight your way through the tunnels of Aterria to the City of Mystery and destroy the great Gond. Now you can play this popular video arcade game at home. Fun for the whole family.","n/a","n/a","n/a","Atari","1984 ","http://www.gamefaqs.com/atari5200/585367-vanguard"
"Wizard of Wor","US","Action,Shooter,Static","Trapped within the diabolical dungeons of the wicked Wizard, your elite squadron of Worriors must defeat his legion of weird Worlings!First come the fiendish Burwors. Then, the devilish Garwords and Thorwors, creatures who seem to vanish and reappear at will. If you're expert with your Laser Blaster and use your Radar Screen, you just might manage to stay alive long enough to get a shot at the winged Worluk and maybe even the Wizard himself! But beware, Worrior--his is a fight to the finish!Deeper and deeper into the Wizard's labyrinthrine mazes you'll descend...into the Arena and maybe even the Worlord Dungeons! Prove yourself worthy of that honor and you may make it into the Pit, the Wizard's most deadly dungeon with no lace to hid!","10.0","1.0","n/a","Roklan","1981 ","http://www.gamefaqs.com/atari5200/585368-wizard-of-wor"
"XARI Arena","US","Action,General","XARI Arena is an Action game, published by Atari,which was cancelled before it was released.","","","","Atari","Canceled ","http://www.gamefaqs.com/atari5200/585369-xari-arena"
"Xevious","US","Action,Shooter,Scrolling","Mission: Seek and destroy XEVIOUS enemy aircraft and bases. Equipment: Fighter plane with laser-pulse anti-aircraft missiles and bombs. Skillfully manuever your fighter through treacherous air space to gain the strike advantage.","","","","Atari","Canceled ","http://www.gamefaqs.com/atari5200/585370-xevious"
"Zaxxon","US","Action,Shooter,Scrolling","ZAXXON thrusts you into the depths of outer space. Test your pilot skills as you strap into the command position. Prepare for an action-packed challenge of space survival.Score points as you dive, climb, and swoop down to destroy the enemy's floating fortress. Dodge deadly laser barriers, enemy missiles, and rapid gunfire! Destroy enemy fuel tanks and your own supply is replenished. Survive the enemy's fighter fleet attack and face the ultimate challenge...the powerful, armored ZAXXON ROBOT.","n/a","6.5","n/a","Sega","1983 ","http://www.gamefaqs.com/atari5200/585371-zaxxon"
"Zenji","US","Action,General","Zenji is an Action game, published by Activision,which was released in 1984.","n/a","n/a","n/a","Activision","1984 ","http://www.gamefaqs.com/atari5200/585372-zenji"
"Zone Ranger","US","Action,Shooter,Scrolling","Over 30 seperate zones of indescribable danger. Pitting you against a devastatingly evil minefield of destruction. Not to mention countless horrible enemies. Strike them and they only multiply.Detonate the deadly mines that litter your cosmos or you'll be sorry. Find an elusive, mysterious superportal and you'll get even. It's intense multiscreen action. Which loosely translated, simply means, it's awesome fun.","n/a","n/a","n/a","Activision","1984 ","http://www.gamefaqs.com/atari5200/585373-zone-ranger"
