"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Pangya Fantasy Golf","Sports,Traditional,Golf,Arcade","In PANGYA: Fantasy Golf, players practice and perfect their swing on the nine fantasy fairways of Pangya Island. Combining golf gameplay, endless customization options and a slew of sassy female characters set in beautiful environments, PANGYA: Fantasy Golf is based on the global PC MMO PANGYA game developed by Ntreev Soft, and boasts an original storyline with new, exclusive features for the PSP system. Players can utilize the in-game Pangya Shop to customize as many as 18 playable characters and their golf equipment with thousands of unlockable accessories, outfits, gear and power items to improve their golfer's stats and land that hole-in-one. Multiple gameplay modes including Story, Free Round, License, Tournament and Network Mode offer an engaging and varied golf experience. Additionally, Network Mode allows the ultimate golf gaming fan to connect with up to eight players and compete against one another in either single or team-based tournaments.","8.4","8.3","77","Ntreev Soft","Jun 23, 2009 ","http://www.gamefaqs.com/psp/955277-pangya-fantasy-golf"
"Farm Frenzy","Strategy,Breeding/Constructing","Slip into a pair of overalls and try your hand at running a farm! From tending to the fields where your cows graze to gathering eggs for sale at the town market, Farm Frenzy is as stimulating as the real thing-- only you won't have to experience the nasty smells! You will, however, be required to invest the money you earn in new equipment. Building a cheese dairy, for example, allows you to process your milk on the spot and make even more cash!To beat a level in Farm Frenzy, you must complete a specific task, such as producing a certain number of eggs. Each new level is more challenging than the last, so you must increase the capacity of your warehouse and improve the performance of your production facilities. You can even buy a larger truck capable of delivering more goods to market! All of this makes dealing with the occasional bear easier. Featuring compelling and enjoyable gameplay, Farm Frenzy lets you give Old MacDonald a run for the money!","n/a","6.7","","","","http://www.gamefaqs.com/psp/616347-farm-frenzy"
"Farm Frenzy 2","Strategy,Breeding/Constructing","If you think life in the big city is crazy, wait until you get a load of the wild and wacky country life in Farm Frenzy 2! The fun never stops in this thrilling arcade farming sim featuring 90 addictive story-based levels!Indulge in a little &quot;fowl play&quot; as you grow grass, feed chickens, collect eggs and take your produce to market. From there, you'll spend the money you earn on additional buildings that produce exciting new products, including delicious steaks, tasty cakes and quaint down home apparel. With tons of levels to complete and plenty of hidden gags to find, Farm Frenzy 2 offers a bumper crop of fun!","n/a","5.1","","","","http://www.gamefaqs.com/psp/665995-farm-frenzy-2"
"Farm Frenzy 2: Pizza Party","Strategy,Breeding/Constructing","Do you like pizza as much as we do?Then you'll love the pepperoni-packed sequel to the No. 1 arcade farming sim &ndash; Farm Frenzy 2: Pizza Party! At first, you'll grow crops, feed animals and collect produce, and then you'll turn your goods into the ingredients you need to make a variety of pizzas.From China to Germany and Italy to New York City (where pizza is considered one of the main food groups), people from around the world will enjoy your mouthwatering creations!As you master the fast-paced point-and-click gameplay, you'll fend off bears, purchase buildings that produce different ingredients and upgrade your vehicles so you can transport more goods.You'll also enjoy some of the zaniest animations ever created for a casual game!Don't miss all the fun in Farm Frenzy 2: Pizza Party!There's also iPad and Mac versions of this game! Check the App Store!-----------------------------------------STILL NOT CONVINCED?Try the Lite version for FREE by searching for &quot;Farm Frenzy 2: Pizza Party Lite&quot; in the App Store.-----------------------------------------More Fun Games from Alawar:? AMELIE'S CAFE - Turn a cafe into the hottest hangout in town as you feed the famished masses!? SUNSHINE ACRES - Don't pass up your chance to farm one of the most beautiful places on Earth!? SNOWY: THE BEAR'S ADVENTURE - Run, jump and kick your way through four perilous game worlds!? TWISTED LANDS: SHADOW TOWN &ndash; Hidden object horror at its best! No matter how brave you are, it won't be enough.For more games, visit us at iphone.alawar.com!-----------------------------------------FIND US in FACEBOOK: AlawarEntertainmentFOLLOW US in TWITTER: @AlawarMobileBe the first to hear about our new games and awesome contests!","n/a","5.5","","","","http://www.gamefaqs.com/psp/673222-farm-frenzy-2-pizza-party"
"Farm Frenzy 3","Strategy,Breeding/Constructing","Farm Frenzy 3 is a Strategy game, developed and published by Alawar Entertainment, Inc,which was released in 2012.","n/a","3.7","","","","http://www.gamefaqs.com/psp/679607-farm-frenzy-3"
"The Fast and the Furious","Driving,Mission-based","Inspired by the events of Universal Pictures' upcoming film, &quot;The Fast & The Furious: Tokyo Drift,&quot; this game immerses players in the underground world of drift racing. Set in a world related to, yet separate from, the movie, the game features a drift mechanic that makes drifting accessible to both beginning and veteran racing game drivers. Gameplay features revolutionary new systems like the Drift Indicator. Turn on the assists and feel like a pro, or turn them off and hone your drift skills. Focusing on the &quot;next big thing&quot; in underground street racing this video game utilizes Universal's extensive sound library, an incredible context based camera code, a revolutionary context based rumble system that gives players the feeling of driving city streets at break neck speeds like no other. Immerse yourself in the world of the game. 10,000+ polygon model cars, cinematic camera angles straight from the movie, unique boss challenges, stunning visuals and an Advanced Rubber Band AI system. Tune your ride with a hundred licensed wheels, and over 500 body kits from real JDM companies. Tune your ride like never before from performance to appearance, and for the first time ever swap out your engine to truly push the limits of your vehicle.","n/a","7.5","58","Eutechnyx","Apr 24, 2007 ","http://www.gamefaqs.com/psp/932402-the-fast-and-the-furious"
"Fat Princess: Fistful of Cake","Action,General","Fast-paced and strategic, Fat Princess: Fistful of Cake pits two hordes of players against each other in a comic medieval battle on the PSP. The player's goal is to rescue a beloved princess from the enemy castle. There is a catch, though; the adversary has been feeding her magical cake to make her heavier to carry. Therefore, it will take much of the army working together to carry her across the battlefield. Team balance and strategy is crucial in Fat Princess: Fistful of Cake because players can switch between five different character classes, literally, at the drop of a hat. The name of the game is cooperation, whether it is flinging another player over the enemy's walls with a teeterboard, healing him while he charges into battle, or adding muscle to carry the hearty princess to safety. The comical, quirky, and loveable cast of characters in Fat Princess: Fistful of Cake has been developed specifically for optimization on the PSP. Now players can have their cake and take it on the go, too.","8.5","7.5","74","SuperVillain Studios","May4, 2010 ","http://www.gamefaqs.com/psp/960672-fat-princess-fistful-of-cake"
"Fate/Extra","Role-Playing,Console-style RPG","Waking up in a strange virtual world with no recollection of the past, the main character finds themselves forced to fight for survival in a war they do not understand for a prize beyond value; the opportunity to have one's wish granted. With only an enigmatic &quot;Servant&quot; by their side, the protagonist will have to face both friends and foes in battles to the death in order to not only gain possession of a mysterious object known as the &quot;Holy Grail,&quot; but also to find the answer to the most important question of all: &quot;Who am I?&quot;","7.0","8.2","58","Image Epoch","Nov1, 2011 ","http://www.gamefaqs.com/psp/975333-fate-extra"
"Fate/Extra CCC","Action,Fighting,2D","Fate/Extra CCC is an Action game, developed by Image Epoch and published by Marvelous AQL,which was released in Japan in 2013.","n/a","8.8","n/a","Image Epoch","Mar 28, 2013 ","http://www.gamefaqs.com/psp/642458-fate-extra-ccc"
"Fate/Tiger Colosseum","Action,Fighting,2D","Fate/Tiger Colosseum is an Action game, developed by Cavia Inc. and published by Capcom,which was released in Japan in 2007.","n/a","7.7","n/a","Cavia Inc.","Sep 13, 2007 ","http://www.gamefaqs.com/psp/938978-fate-tiger-colosseum"
"Fate/Tiger Colosseum Upper","Action,General","Fate/Tiger Colosseum Upper is an Action game, developed by Cavia Inc. and published by Capcom,which was released in Asia in 2008.","n/a","7.9","n/a","Cavia Inc.","Aug 28, 2008 ","http://www.gamefaqs.com/psp/945980-fate-tiger-colosseum-upper"
"Fate/Unlimited Codes","Action,Fighting,3D","Based on the hit Japanese anime series, Fate/Stay Night, this compelling combat experience for the PSP system features a deep roster of characters with unique fighting moves, while employing a fast-paced, weapons-based fighting system that is sure to meet any Capcom fighter fan's highest expectations.","n/a","8.0","72","Eighting","Sep3, 2009 ","http://www.gamefaqs.com/psp/958053-fate-unlimited-codes"
"Fate/Unlimited Codes","Action,Fighting,3D","Based on the hit Japanese anime series, Fate/Stay Night, this compelling combat experience for the PSP system features a deep roster of characters with unique fighting moves, while employing a fast-paced, weapons-based fighting system that is sure to meet any Capcom fighter fan's highest expectations.","n/a","8.0","72","Eighting","Sep3, 2009 ","http://www.gamefaqs.com/psp/958053-fate-unlimited-codes"
"Feisty Feet","Action,Platformer,2D","Feisty Feet is an Action game, developed and published by iSquared Games,which was released in 2012.","n/a","5.5","","","","http://www.gamefaqs.com/psp/683828-feisty-feet"
"Ferrari Challenge Trofeo Pirelli","Driving,Racing,Other","Compete in the most elite racing circuit with the premier racing vehicle line in the world: Ferrari.Get ready for a totally immersive, realistic, gripping experience with authentic cars, tracks, vehicle damage, and racing dynamics that are second to none. This is one racing game that has been precision balanced to perfection.","","","","","","http://www.gamefaqs.com/psp/942794-ferrari-challenge-trofeo-pirelli"
"Field Commander","Strategy,Turn-Based,Sci-Fi","Field Commander is the first military turn-based strategy game for PSP and the only title that offers engaging, challenging skill based warfare in a realistic military setting. You play as a Field Commander working for the Global Defense League, an independent organization established by the Allied Nations to defend the world against covert organizations whose goals include terrorism, genocide, and global domination. Your main enemy in these scenarios is Shadow Hold, an evil terrorist organization bent on inciting wars, illicit arms deals and global domination. Command the land, skies and sea. Orchestrate an offensive attack through 30 unique missions, each one coming alive in beautiful 3D environments with highly-detailed terrain and dynamic visual effects. With an arsenal of 15 army divisions and 11 commanding officers to choose from, the power is yours to outwit the enemy at every turn.","8.0","7.0","77","Sony Online Entertainment","May 23, 2006 ","http://www.gamefaqs.com/psp/929680-field-commander"
"Fieldrunners","Strategy,General","Fieldrunners is a Tower Defense game in which you defend and control the field using a diverse selection of upgradeable towers.","10.0","7.5","81","Subatomic Studios","Oct1, 2009 ","http://www.gamefaqs.com/psp/974352-fieldrunners"
"FIFA Soccer 06","Sports,Traditional,Soccer,Sim","You can experience the excitement of international soccer competition in FIFA 06. Extensive coaching options give you the opportunity to take control of all of your players on the pitch and determine their formation and strategy. FIFA 06 offers game modes ranging from a tournament to individual skill games. You can also play with real players from famous international teams from around the world. Multiplayer modes let you challenge other gamers.","6.0","6.1","77","EA Sports","Oct 11, 2005 ","http://www.gamefaqs.com/psp/929394-fifa-soccer-06"
"FIFA 07 Soccer","Sports,Traditional,Soccer,Sim","FIFA 07 delivers complete authenticity with licenses for all the world's top leagues, including MLS and Mexican 1st Division in North America, and 26 others from over 20 nations. This year, you have the power to shape your club's destiny in the EA Sports Interactive Leagues, a new online mode that enables you to pit your club against supporters of your real-world opponents. The online interactive leagues feature the F.A. Premier League, Bundesliga, French League and the Mexican 1st Division. Experience the future of online gaming as you play your games according to the real-world schedule. When they play, you play. Track your team's progress as the aggregate results determine your club's position in the league table. This year, new intelligent A.I. ensures that your 11 men on the pitch make realistic decisions, finding space and passing like professionals. A complete overhaul of the game engine now means that you have to employ real world tactics, make split-second decisions and think like a player in order to win matches. Watch as your players jostle and collide realistically while trying to win balls. Experience the realism of the world's superstars, who come to life with signature moves and authentic playing styles and a more sophisticated shooting mechanic that gives you greater control to produce finesse shots. Plus you now have the ability to apply topspin or backspin to the ball for more creative set-pieces.","7.0","6.9","80","EA Sports","Oct 17, 2006 ","http://www.gamefaqs.com/psp/933698-fifa-07-soccer"
"FIFA 07 Soccer","Sports,Traditional,Soccer,Sim","FIFA 07 delivers complete authenticity with licenses for all the world's top leagues, including MLS and Mexican 1st Division in North America, and 26 others from over 20 nations. This year, you have the power to shape your club's destiny in the EA Sports Interactive Leagues, a new online mode that enables you to pit your club against supporters of your real-world opponents. The online interactive leagues feature the F.A. Premier League, Bundesliga, French League and the Mexican 1st Division. Experience the future of online gaming as you play your games according to the real-world schedule. When they play, you play. Track your team's progress as the aggregate results determine your club's position in the league table. This year, new intelligent A.I. ensures that your 11 men on the pitch make realistic decisions, finding space and passing like professionals. A complete overhaul of the game engine now means that you have to employ real world tactics, make split-second decisions and think like a player in order to win matches. Watch as your players jostle and collide realistically while trying to win balls. Experience the realism of the world's superstars, who come to life with signature moves and authentic playing styles and a more sophisticated shooting mechanic that gives you greater control to produce finesse shots. Plus you now have the ability to apply topspin or backspin to the ball for more creative set-pieces.","7.0","6.9","80","EA Sports","Oct 17, 2006 ","http://www.gamefaqs.com/psp/933698-fifa-07-soccer"
"FIFA Soccer 08","Sports,Traditional,Soccer,Sim","FIFA Soccer 08 challenges players to master the skills required to play like a pro soccer player. Fans around the world can experience the same highs and lows of real-world players and tackle the challenges they face on a daily basis. FIFA Soccer 08 puts you on the pitch to defy the odds, perfect your skills, elevate your game and rise up to win glory for your club.","8.0","8.0","79","EA Canada","Oct8, 2007 ","http://www.gamefaqs.com/psp/938662-fifa-soccer-08"
"FIFA Soccer 09","Sports,Traditional,Soccer,Sim","Hundreds of new animation sequences and a new collision detection system with 360 degree coverage enable players to behave according to their physical attributes. Player speed, direction and strength now determine everything from the severity of the collision to the outcome of possession. Plus, contact occurs with shoulders, arms and legs. Stronger players possess the strength to knock down smaller players or use their body and arms to shield the ball in challenges. Changes to the animation system reward the skillful gamer during one-on-one situations between attackers and defenders. Tuned acceleration attributes enable swifter players to possess quicker first steps and gain advantage in sprints. Plus, four new skill moves -- scoop turns, rainbow flicks, heel-to-heel knocks and ball rolls &ndash; give you a total of 32 tricks in your arsenal to perform just like Ronaldinho. From the moment you step onto the pitch, FIFA 09 challenges you to think and react like a real football player through the popular feature innovation Be A Pro -- now expanded to multiple seasons and featuring the unique Be A Pro camera that tracks your player, re-creating the excitement and rush of racing in on goal. In Be A Pro: Seasons you choose a professional player and then develop his skills at a single outfield position. Complete individual challenges to develop your player attributes and win glory for the squad. Enjoy top football action at your own level of ability with new Smart Play controls. Passionate football fans new to gaming can play like a professional, controlling only the shooting and passing using a two-button control system and gradually mastering all of the controls as they become adept. With new smart play controls and an assist from the AI, gamers can learn at their own pace and still play entertaining matches with more advanced players.","8.0","7.5","84","EA Canada","Oct 13, 2008 ","http://www.gamefaqs.com/psp/947076-fifa-soccer-09"
"FIFA Soccer 09","Sports,Traditional,Soccer,Sim","Hundreds of new animation sequences and a new collision detection system with 360 degree coverage enable players to behave according to their physical attributes. Player speed, direction and strength now determine everything from the severity of the collision to the outcome of possession. Plus, contact occurs with shoulders, arms and legs. Stronger players possess the strength to knock down smaller players or use their body and arms to shield the ball in challenges. Changes to the animation system reward the skillful gamer during one-on-one situations between attackers and defenders. Tuned acceleration attributes enable swifter players to possess quicker first steps and gain advantage in sprints. Plus, four new skill moves -- scoop turns, rainbow flicks, heel-to-heel knocks and ball rolls &ndash; give you a total of 32 tricks in your arsenal to perform just like Ronaldinho. From the moment you step onto the pitch, FIFA 09 challenges you to think and react like a real football player through the popular feature innovation Be A Pro -- now expanded to multiple seasons and featuring the unique Be A Pro camera that tracks your player, re-creating the excitement and rush of racing in on goal. In Be A Pro: Seasons you choose a professional player and then develop his skills at a single outfield position. Complete individual challenges to develop your player attributes and win glory for the squad. Enjoy top football action at your own level of ability with new Smart Play controls. Passionate football fans new to gaming can play like a professional, controlling only the shooting and passing using a two-button control system and gradually mastering all of the controls as they become adept. With new smart play controls and an assist from the AI, gamers can learn at their own pace and still play entertaining matches with more advanced players.","8.0","7.5","84","EA Canada","Oct 13, 2008 ","http://www.gamefaqs.com/psp/947076-fifa-soccer-09"
"FIFA Soccer 10","Sports,Traditional,Soccer,Sim","EA SPORTS FIFA 10 gives players new levels of control to experience the beautiful game like014633157079 never before.","n/a","7.6","83","EA Sports","Oct 20, 2009 ","http://www.gamefaqs.com/psp/960641-fifa-soccer-10"
"FIFA Soccer 10","Sports,Traditional,Soccer,Sim","EA SPORTS FIFA 10 gives players new levels of control to experience the beautiful game like014633157079 never before.","n/a","7.6","83","EA Sports","Oct 20, 2009 ","http://www.gamefaqs.com/psp/960641-fifa-soccer-10"
"FIFA Soccer 11","Sports,Traditional,Soccer,Sim","FIFA 11 reinvents player authenticity - on and off the ball - for every player and at every position on the pitch with Personality+, an all-new feature that sees individual abilities reflected in game, enabling clear differentiation for every player.With Personality+ a footballer's abilities on the pitch is mirrored authentically in game, creating individual personalities. Players will be distinguished from one another through a sophisticated database that evaluates and grades each player's skill-set over 36 attributes and 57 traits, compiled by 1700 scouts around the world. Real Madrid's Kaka will deliver crisp, creative passes, Barcelona's Andres Iniesta will utilize tighter turns and close control to dribble through defenses, Manchester United's Wayne Rooney will hold off defenders and strike shots from distance with pace, and top-flight defenders like Giorgio Chiellini of Juventus will anticipate, predict and react to offensive players to win back possession.Goalkeepers have also been injected with Personality+. The real-life personality of the keeper, whether acrobatic or traditional, will dictate his style in game. Dive attributes will determine the keepers with the ability to reach for further shots while reflex attributes determine reaction times, so a keeper like Petr Cech of Chelsea FC will show be able to showcase world-class skills.","9.0","8.0","68","EA Sports","Sep 28, 2010 ","http://www.gamefaqs.com/psp/988952-fifa-soccer-11"
"FIFA Soccer 11","Sports,Traditional,Soccer,Sim","FIFA 11 reinvents player authenticity - on and off the ball - for every player and at every position on the pitch with Personality+, an all-new feature that sees individual abilities reflected in game, enabling clear differentiation for every player.With Personality+ a footballer's abilities on the pitch is mirrored authentically in game, creating individual personalities. Players will be distinguished from one another through a sophisticated database that evaluates and grades each player's skill-set over 36 attributes and 57 traits, compiled by 1700 scouts around the world. Real Madrid's Kaka will deliver crisp, creative passes, Barcelona's Andres Iniesta will utilize tighter turns and close control to dribble through defenses, Manchester United's Wayne Rooney will hold off defenders and strike shots from distance with pace, and top-flight defenders like Giorgio Chiellini of Juventus will anticipate, predict and react to offensive players to win back possession.Goalkeepers have also been injected with Personality+. The real-life personality of the keeper, whether acrobatic or traditional, will dictate his style in game. Dive attributes will determine the keepers with the ability to reach for further shots while reflex attributes determine reaction times, so a keeper like Petr Cech of Chelsea FC will show be able to showcase world-class skills.","9.0","8.0","68","EA Sports","Sep 28, 2010 ","http://www.gamefaqs.com/psp/988952-fifa-soccer-11"
"FIFA Soccer 12","Sports,Traditional,Soccer,Sim","FIFA Soccer 12 brings to the pitch the game-changing new Player Impact Engine, a physics engine built to deliver real-world physicality in every interaction on the pitch. Revolutionary gameplay innovations inspired by the real-world of soccer make FIFA Soccer 12 deeper and more engaging. All-new Precision Dribbling delivers a higher fidelity of touch on the ball for attacking players, while Tactical Defending fundamentally changes the approach to defending by placing equal importance on positioning, intercepting passes and tackling. Plus, CPU players have been infused with Pro Player Intelligence, the next generation of player intelligence and performance. Stay tuned for more features to be announced in the coming months.","6.0","7.0","n/a","Electronic Arts","Sep 27, 2011 ","http://www.gamefaqs.com/psp/631380-fifa-soccer-12"
"FIFA Soccer 12","Sports,Traditional,Soccer,Sim","FIFA Soccer 12 brings to the pitch the game-changing new Player Impact Engine, a physics engine built to deliver real-world physicality in every interaction on the pitch. Revolutionary gameplay innovations inspired by the real-world of soccer make FIFA Soccer 12 deeper and more engaging. All-new Precision Dribbling delivers a higher fidelity of touch on the ball for attacking players, while Tactical Defending fundamentally changes the approach to defending by placing equal importance on positioning, intercepting passes and tackling. Plus, CPU players have been infused with Pro Player Intelligence, the next generation of player intelligence and performance. Stay tuned for more features to be announced in the coming months.","6.0","7.0","n/a","Electronic Arts","Sep 27, 2011 ","http://www.gamefaqs.com/psp/631380-fifa-soccer-12"
"FIFA Soccer 13","Sports,Traditional,Soccer,Sim","FIFA 13 captures all the drama and unpredictability of real-world soccer, and is driven by five game-changing innovations which revolutionize artificial intelligence, dribbling, ball control and physical play. It is the largest and deepest feature set in the history of the franchise. These innovations create a true battle for possession across the entire pitch, deliver freedom and creativity in attack, and capture all the drama and unpredictability of the real-world game.","8.0","6.7","","","","http://www.gamefaqs.com/psp/671251-fifa-soccer-13"
"FIFA Soccer 13","Sports,Traditional,Soccer,Sim","FIFA 13 captures all the drama and unpredictability of real-world soccer, and is driven by five game-changing innovations which revolutionize artificial intelligence, dribbling, ball control and physical play. It is the largest and deepest feature set in the history of the franchise. These innovations create a true battle for possession across the entire pitch, deliver freedom and creativity in attack, and capture all the drama and unpredictability of the real-world game.","8.0","6.7","","","","http://www.gamefaqs.com/psp/671251-fifa-soccer-13"
"FIFA 14","Sports,Traditional,Soccer,Sim","Fuelled by EA SPORTS IGNITE, FIFA 14 will feel alive with players who think, move, and behave like world-class footballers, and dynamic stadiums that come to life. Players have four times the decision making ability and feel alive with human-like reactions, anticipation, and instincts. With 10 times more animation depth and detail than previous consoles, FIFA 14 delivers the dynamic movements and biomechanics of the worlds best footballers. Players are agile and athletic as they plant, pivot and cut, and explode out of each step. The increased fidelity has a game-changing effect on gameplay. Plus, the artistry and athleticism of footballers will come to life with the addition of hundreds of new types of skills and hundreds of new behaviors. And for the first time ever, fans will feel the electricity of a living stadium as the emotions of new 3D crowds rise and fall around the stories on the pitch.","n/a","3.8","n/a","EA Canada","Sep 24, 2013 ","http://www.gamefaqs.com/psp/712379-fifa-14"
"FIFA Soccer","Sports,Traditional,Soccer,Sim","FIFA Soccer 2005 gives you more control than ever with improved button and control sensitivity and an intuitive Off the Ball Control. Now you can take command of players not in possession of the ball by calling in tackles, jostling for space, and sending your teammates on runs as you control the pitch. With more than 350 official team and league licenses from around the world, a mid-season Scenario mode, and wireless head-to-head gameplay, FIFA Soccer 2005 gives you a complete and authentic soccer experience.","7.2","5.3","73","EA Canada","Apr 25, 2005 ","http://www.gamefaqs.com/psp/925750-fifa-soccer"
"FIFA Soccer 06","Sports,Traditional,Soccer,Sim","You can experience the excitement of international soccer competition in FIFA 06. Extensive coaching options give you the opportunity to take control of all of your players on the pitch and determine their formation and strategy. FIFA 06 offers game modes ranging from a tournament to individual skill games. You can also play with real players from famous international teams from around the world. Multiplayer modes let you challenge other gamers.","6.0","6.1","77","EA Sports","Oct 11, 2005 ","http://www.gamefaqs.com/psp/929394-fifa-soccer-06"
"FIFA Soccer 08","Sports,Traditional,Soccer,Sim","FIFA Soccer 08 challenges players to master the skills required to play like a pro soccer player. Fans around the world can experience the same highs and lows of real-world players and tackle the challenges they face on a daily basis. FIFA Soccer 08 puts you on the pitch to defy the odds, perfect your skills, elevate your game and rise up to win glory for your club.","8.0","8.0","79","EA Canada","Oct8, 2007 ","http://www.gamefaqs.com/psp/938662-fifa-soccer-08"
"FIFA Soccer 09","Sports,Traditional,Soccer,Sim","Hundreds of new animation sequences and a new collision detection system with 360 degree coverage enable players to behave according to their physical attributes. Player speed, direction and strength now determine everything from the severity of the collision to the outcome of possession. Plus, contact occurs with shoulders, arms and legs. Stronger players possess the strength to knock down smaller players or use their body and arms to shield the ball in challenges. Changes to the animation system reward the skillful gamer during one-on-one situations between attackers and defenders. Tuned acceleration attributes enable swifter players to possess quicker first steps and gain advantage in sprints. Plus, four new skill moves -- scoop turns, rainbow flicks, heel-to-heel knocks and ball rolls &ndash; give you a total of 32 tricks in your arsenal to perform just like Ronaldinho. From the moment you step onto the pitch, FIFA 09 challenges you to think and react like a real football player through the popular feature innovation Be A Pro -- now expanded to multiple seasons and featuring the unique Be A Pro camera that tracks your player, re-creating the excitement and rush of racing in on goal. In Be A Pro: Seasons you choose a professional player and then develop his skills at a single outfield position. Complete individual challenges to develop your player attributes and win glory for the squad. Enjoy top football action at your own level of ability with new Smart Play controls. Passionate football fans new to gaming can play like a professional, controlling only the shooting and passing using a two-button control system and gradually mastering all of the controls as they become adept. With new smart play controls and an assist from the AI, gamers can learn at their own pace and still play entertaining matches with more advanced players.","8.0","7.5","84","EA Canada","Oct 13, 2008 ","http://www.gamefaqs.com/psp/947076-fifa-soccer-09"
"FIFA Soccer 10","Sports,Traditional,Soccer,Sim","EA SPORTS FIFA 10 gives players new levels of control to experience the beautiful game like014633157079 never before.","n/a","7.6","83","EA Sports","Oct 20, 2009 ","http://www.gamefaqs.com/psp/960641-fifa-soccer-10"
"FIFA Soccer 11","Sports,Traditional,Soccer,Sim","FIFA 11 reinvents player authenticity - on and off the ball - for every player and at every position on the pitch with Personality+, an all-new feature that sees individual abilities reflected in game, enabling clear differentiation for every player.With Personality+ a footballer's abilities on the pitch is mirrored authentically in game, creating individual personalities. Players will be distinguished from one another through a sophisticated database that evaluates and grades each player's skill-set over 36 attributes and 57 traits, compiled by 1700 scouts around the world. Real Madrid's Kaka will deliver crisp, creative passes, Barcelona's Andres Iniesta will utilize tighter turns and close control to dribble through defenses, Manchester United's Wayne Rooney will hold off defenders and strike shots from distance with pace, and top-flight defenders like Giorgio Chiellini of Juventus will anticipate, predict and react to offensive players to win back possession.Goalkeepers have also been injected with Personality+. The real-life personality of the keeper, whether acrobatic or traditional, will dictate his style in game. Dive attributes will determine the keepers with the ability to reach for further shots while reflex attributes determine reaction times, so a keeper like Petr Cech of Chelsea FC will show be able to showcase world-class skills.","9.0","8.0","68","EA Sports","Sep 28, 2010 ","http://www.gamefaqs.com/psp/988952-fifa-soccer-11"
"FIFA Soccer 12","Sports,Traditional,Soccer,Sim","FIFA Soccer 12 brings to the pitch the game-changing new Player Impact Engine, a physics engine built to deliver real-world physicality in every interaction on the pitch. Revolutionary gameplay innovations inspired by the real-world of soccer make FIFA Soccer 12 deeper and more engaging. All-new Precision Dribbling delivers a higher fidelity of touch on the ball for attacking players, while Tactical Defending fundamentally changes the approach to defending by placing equal importance on positioning, intercepting passes and tackling. Plus, CPU players have been infused with Pro Player Intelligence, the next generation of player intelligence and performance. Stay tuned for more features to be announced in the coming months.","6.0","7.0","n/a","Electronic Arts","Sep 27, 2011 ","http://www.gamefaqs.com/psp/631380-fifa-soccer-12"
"FIFA Soccer 13","Sports,Traditional,Soccer,Sim","FIFA 13 captures all the drama and unpredictability of real-world soccer, and is driven by five game-changing innovations which revolutionize artificial intelligence, dribbling, ball control and physical play. It is the largest and deepest feature set in the history of the franchise. These innovations create a true battle for possession across the entire pitch, deliver freedom and creativity in attack, and capture all the drama and unpredictability of the real-world game.","8.0","6.7","","","","http://www.gamefaqs.com/psp/671251-fifa-soccer-13"
"FIFA Street 2","Sports,Traditional,Soccer,Arcade","Prove you have what it takes in four on four gameplay action which captures the passion and flair of real street soccer in this fresh arcade experience. Humiliate your opponents with the new trick stick beat system, over the top juggling moves and all-new gamebreakers that allow you to win a game like never before. Beat the best in the world by traveling to new International locations ranging from the famous Westway Leisure Centre in London to the beautiful beachside of Brazil. Featuring all new authentic tricks, FIFA Street 2 provides new gameplay experiences by making over the top moves and skills even bigger in this fast paced sequel. Take to the streets, unleash your tricks, and humble your rivals with or without the ball.","6.0","7.9","58","EA Canada","Feb 28, 2006 ","http://www.gamefaqs.com/psp/930363-fifa-street-2"
"FIFA World Cup: Germany 2006","Sports,Traditional,Soccer,Sim","2006 FIFA World Cup features 12 official stadiums used at 2006 FIFA World Cup Germany and stadiums from each qualifying region. Gamers can play as their favorite team from qualification right through to a virtual reproduction of the tournament in Germany. With enhanced player animations, EA SPORTS has emulated close to 100 of the world's superstars, capturing their playing styles and individual likenesses. In addition to enabling gamers to participate in the 2006 FIFA World Cup Germany by taking control of one of 127 national teams, the game features new compelling modes of play, including the groundbreaking Global Challenge that tests even the most hardcore soccer fan by recreating classic moments in FIFA World Cup history. Furthermore, the game supports up to eight-way multiplayer matches and features a plethora of in-game unlockable content such as legendary players and exclusive apparel.","n/a","7.1","72","EA Canada","May 22, 2006 ","http://www.gamefaqs.com/psp/932161-fifa-world-cup-germany-2006"
"FIFA World Cup: Germany 2006","Sports,Traditional,Soccer,Sim","2006 FIFA World Cup features 12 official stadiums used at 2006 FIFA World Cup Germany and stadiums from each qualifying region. Gamers can play as their favorite team from qualification right through to a virtual reproduction of the tournament in Germany. With enhanced player animations, EA SPORTS has emulated close to 100 of the world's superstars, capturing their playing styles and individual likenesses. In addition to enabling gamers to participate in the 2006 FIFA World Cup Germany by taking control of one of 127 national teams, the game features new compelling modes of play, including the groundbreaking Global Challenge that tests even the most hardcore soccer fan by recreating classic moments in FIFA World Cup history. Furthermore, the game supports up to eight-way multiplayer matches and features a plethora of in-game unlockable content such as legendary players and exclusive apparel.","n/a","7.1","72","EA Canada","May 22, 2006 ","http://www.gamefaqs.com/psp/932161-fifa-world-cup-germany-2006"
