"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Escape from Traam","Adventure,Text","Escape from Traam is an Adventure game, developed and published by Adventure International,which was released in 1981.","n/a","n/a","n/a","Adventure International","1981 ","http://www.gamefaqs.com/atari8bit/946259-escape-from-traam"
"Espial","Action,General","You are a space attack pilot flying at death range over the gigantic star ship. Your mission while defending yourself against the never-ending oncoming defense squadrons is to destroy the star ship with your cursor scope missiles. Watch out for the star ship's atomic cannons aimed at you!","n/a","n/a","n/a","Tigervision","1984 ","http://www.gamefaqs.com/atari8bit/932793-espial"
"Eternal Dagger","Role-Playing,General","Eternal Dagger is a Role-Playing game, published by SSI,which was released in 1987.","n/a","n/a","n/a","SSI","Jan1, 1987 ","http://www.gamefaqs.com/atari8bit/935588-eternal-dagger"
"Flight Simulator II","Simulation,Flight,Modern Jet","Put yourself in the pilot's seat of a Cessna 182 single-engine aircraft and head for the skies! Or fly a Gates Learjet 25G! High-speed 3D graphics provide a spectacular panoramic view as you practice takeoffs, landings and aerobatics. Complete documentation gets you airborne quickly even if you've never flown before. And when you think you're ready, you can test your flying skills with the &quot;World War I Ace&quot; aerial battle game.","n/a","7.5","n/a","Sublogic","1984 ","http://www.gamefaqs.com/atari8bit/951622-flight-simulator-ii"
"Fooblitzky","Adventure,General","Fooblitzky is an Adventure game, developed by Infocom and published by Activision,which was released in 1985.","n/a","n/a","n/a","Infocom","1985 ","http://www.gamefaqs.com/atari8bit/949842-fooblitzky"
"Footballer of the Year","Sports,Traditional,Soccer,Arcade","You're a 17-year-old apprentice in the 4th Division with only &pound;5,000 and 10 goals to your name. Have you got what it takes to cope with the trauma of transfer deals, injuries and other match day problems, while displaying skill and professionalism in matches throughout Europe. Rise through the divisions, out-classing rivals on the way to prove you are the best and gain the highest accolade... FOOTBALLER OF THE YEAR!","n/a","n/a","n/a","Gremlin Graphics","1986 ","http://www.gamefaqs.com/atari8bit/936633-footballer-of-the-year"
"Fort Apocalypse","Action,Shooter,Scrolling","Fort Apocalypse is an Action game, developed and published by Synapse Software,which was released in 1982.","n/a","8.0","n/a","Synapse Software","1982 ","http://www.gamefaqs.com/atari8bit/937855-fort-apocalypse"
"Frogger","Action,General","It's tough to be a frog! Life isn't all lazy days and lily pads - it abounds with dangers. In fact, every leap Frogger takes could be his last! Can you help Frogger survive some perils, and hop Frogger home to safety?","n/a","8.0","n/a","Parker Bros","1982 ","http://www.gamefaqs.com/atari8bit/915436-frogger"
"Galaxian","Action,Shooter,Static","The Galaxian Fleet has invaded and it's up to you to stop them. There's two-way action in this game; as you fire at them, they're firing back at you! All that is required of you is quick reflexes and an accurate aim. Can you destroy the Galaxian Fleet before they destroy you?","n/a","8.0","n/a","Atari","1982 ","http://www.gamefaqs.com/atari8bit/926648-galaxian"
"Galaxy","Strategy,Turn-Based,Sci-Fi","Galaxy is a Strategy game, developed by Microcomputer Games Inc. and published by Avalon Hill,which was released in 1981.","n/a","n/a","n/a","Microcomputer Games Inc.","1981 ","http://www.gamefaqs.com/atari8bit/951040-galaxy"
"Gateway to Apshai","Role-Playing,Action RPG","Gateway to Apshai is a Role-Playing game, developed and published by Epyx,which was released in 1983.","n/a","7.5","n/a","Epyx","1983 ","http://www.gamefaqs.com/atari8bit/930908-gateway-to-apshai"
"GATO","Simulation,Submarine","GATO is a Simulation game, developed and published by Atari,which was released in 1987.","n/a","n/a","n/a","Atari","1987 ","http://www.gamefaqs.com/atari8bit/930909-gato"
"Ghostbusters","Action,General","Has anybody seen a ghost? Matter of fact, yes, they have! At this very moment, hundreds of ghosts are making their way to the infamous spook central. Only you can save the world from a disaster of biblical proportions. To do this you must make it to the top of the Temple of Zool. You can only do this when you have killed a large number of ghosts, made more money than you started with, and survived the dangers of the streets. So go out and show 'em how you do it downtown!","n/a","6.0","n/a","Activision","1984 ","http://www.gamefaqs.com/atari8bit/940010-ghostbusters"
"Giant Slalom","Sports,Alternative,Skiing","Giant Slalom is a Sports game, developed and published by Dynacomp, Inc.,which was released in 1981.","n/a","n/a","n/a","Dynacomp, Inc.","1981 ","http://www.gamefaqs.com/atari8bit/716318-giant-slalom"
"The Goonies","Action,General","The Goonies is an Action game, published by Datasoft,which was released in 1985.","n/a","9.0","n/a","Datasoft","1985 ","http://www.gamefaqs.com/atari8bit/919244-the-goonies"
"Gorf","Action,Shooter,Static","Flying Gorts, deadly Droids, Kamikaze Invaders, Laser Attackers and Neutronium Ships are descending on Planet Earth. HELP! Time is running out Space Cadet, so this will be brief. Your first mission: To defend against the Gorfian robots' bombs. Mission 2: Destroy the Laser Ship and all Kamikaze crazies. Next, escape the deadly Subquark Torpedoes. Your ultimate mission - demolish the all-powerful Flagship in a spectacular neutronium explosion.","n/a","n/a","n/a","Roklan","1982 ","http://www.gamefaqs.com/atari8bit/938531-gorf"
"The Great American Cross-Country Road Race","Driving,Racing,Arcade","The Great American Cross-Country Road Race is a Driving game, published by Activision,which was released in 1985.","n/a","6.0","n/a","Activision","Jan1, 1985 ","http://www.gamefaqs.com/atari8bit/938388-the-great-american-cross-country-road-race"
"The Guild of Thieves","Adventure,Text","Why buy this game when you could steal it? Except you can't. Not yet. An amateur like you? Come off it! Now, if you were a fully paid-up member of the notorious Guild of Thieves, things would be different. Mind you, it's not easy. You might find yourself ditched on a remote jetty by the Guildmaster. You might find that the Guild expects you to ransack a well guarded mansion. To go grave robbing. Potholing. Or maybe - if they're really doubtful of your abilities - everything at once! No problem, really, in a country full of helpful natives and friendly wildlife. Trouble is, you're not in a country like that. You're in Kerovnia. If you've played The Pawn, you'll remember Kerovnia. Except that the place seems to have gone downhill since then. But you'll find that out for yourself soon enough. And just one final hint - don't try any funny stuff. The Guildmaster has seen it all before. So has the Gatekeeper. So has the... But why should we give you any hints?","n/a","n/a","n/a","Magnetic Scrolls Ltd.","1987 ","http://www.gamefaqs.com/atari8bit/951032-the-guild-of-thieves"
"Gyruss","Action,Shooter,Static","It's A.D. 2500 and mankind has penetrated the galaxy's fringes, establishing colonies of peace from Mercury to Pluto. Suddenly, the tranquility of the Milky Way erupts into a frothing fury as armadas of alien deathships swarm into our solar system like killer bees preying on an innocent bystander. No one is spared. Even beloved Mother Earth is stung. These vicious cosmic Visigoths are war starved Gyrusians. And, led by the immortal Genghis Khan (whom they recruited from Mongolia centuries ago), they're out to trash civilization. With our galactic fleet flattened, you're the lone space cowboy who escaped the Gyruss shroud of doom. Now you must scorch through the galaxy, freeing planets by zapping endless enemy attacks with Neo-Bomb-Blastic Cannons and Ultra-Lazonic Phasers. So prepare for the fight of your life. And don't flinch, or else the entire universe will get pulverized!","n/a","n/a","n/a","Roklan","1984 ","http://www.gamefaqs.com/atari8bit/926644-gyruss"
"Hacker","Miscellaneous,Puzzle,General","Temptation. To stumble into somebody else's computer system. To be someplace you're really not supposed to be. And to get the strange feeling that it really does matter. &quot;LOGON PLEASE:&quot; is all you get to start with. That's it. From there, it's up to you. If you're clever enough and smart enough you could discover a world you've never before experienced on your computer. Very tempting.","n/a","n/a","n/a","Activision","1985 ","http://www.gamefaqs.com/atari8bit/947989-hacker"
"Halftime Battlin' Bands","Miscellaneous,Rhythm,Music","Halftime Battlin' Bands is a Miscellaneous game, published by CBS Software,which was released in 1984.","n/a","n/a","n/a","CBS Software","1984 ","http://www.gamefaqs.com/atari8bit/926641-halftime-battlin-bands"
"Hangman","Miscellaneous,Puzzle,General","Hangman is a Miscellaneous game, developed and published by Atari,which was released in 1980.","n/a","n/a","n/a","Atari","1980 ","http://www.gamefaqs.com/atari8bit/926635-hangman"
"HardBall!","Sports,Traditional,Baseball,Arcade","HardBall! is a Sports game, developed by Accolade and published by Atari,which was released in 1988.","n/a","n/a","n/a","Accolade","1988 ","http://www.gamefaqs.com/atari8bit/997912-hardball"
"Haunted Hill","Action Adventure,Horror","Haunted Hill is an Action Adventure game, developed by SwiftwySoftware, Inc and published by Swiftware,which was released in 1982.","n/a","n/a","n/a","SwiftwySoftware, Inc","1982 ","http://www.gamefaqs.com/atari8bit/614925-haunted-hill"
"The Hitchhiker's Guide to the Galaxy","Adventure,Text","Beyond question the most mind-bogglingly hilarious story Infocom has ever produced is THE HITCHHIKER'S GUIDE TO THE GALAXY, written and designed by Douglas Adams, author of the phenomenally best-selling novel. As the story begins, you are Arthur Dent, and a bulldozer is preparing to level your house even as an alien space fleet is preparing to level your planet. The incorrigible Mr. Adams has written new material and designed problems especially for this interactive story. So grab a pint of bitter and a couple for the road and join Ford Prefect, Trillian, Zaphod Beeblebrox and Marvin on a cosmic jaunt into the outer reaches where anything can - and does - happen. And don't forget your towel!","n/a","8.0","n/a","Infocom","1984 ","http://www.gamefaqs.com/atari8bit/930920-the-hitchhikers-guide-to-the-galaxy"
"Hollywood Hijinx","Adventure,Text","Hollywood Hijinx is an Adventure game, developed and published by Infocom,which was released in 1986.","n/a","n/a","n/a","Infocom","1986 ","http://www.gamefaqs.com/atari8bit/949843-hollywood-hijinx"
"Infidel","Adventure,Text","Infidel is an Adventure game, developed and published by Infocom,which was released in 1983.","n/a","n/a","n/a","Infocom","1983 ","http://www.gamefaqs.com/atari8bit/949844-infidel"
"Infiltrator","Simulation,Flight,Helicopter","You're Captain Johnny &quot;Jimbo-Baby&quot; McGibbits - The Infiltrator: Ace helicopter pilot, ballistics expert, rock star, motorcycle racer, and all-around good guy. Your assignment: Stop the Mad Leader before he fulfills his life-long goal of total world destruction. Fly through enemy airspace in your Gizmo DHX-3 Attack Chopper, better known as &quot;The Snuffmaster.&quot; If hostile aircraft try to stop you, let 'em have it with a few rounds of cannon fire or a heat-seeking missile. Locate your target area, then land your Chopper and carry out the specified ground mission before time runs out. The fate of the free world is in your hands!","n/a","n/a","n/a","Chris Gray Enterprises","1986 ","http://www.gamefaqs.com/atari8bit/978365-infiltrator"
"Ingrid's Back!","Adventure,General","Ingrid's Back! is an Adventure game, developed by Level 9 Computing and published by Rainbird,which was released in Europe in 1988.","n/a","n/a","n/a","Level 9 Computing","1988 ","http://www.gamefaqs.com/atari8bit/618129-ingrids-back"
"International Karate","Sports,Alternative,Other","International Karate is a Sports game, developed and published by System 3,which was released in Europe in 1986.","n/a","n/a","n/a","System 3","1986 ","http://www.gamefaqs.com/atari8bit/934963-international-karate"
"Into the Eagle's Nest","Action,General","YOUR MISSION: Penetrate the highly-fortified Nazi garrison, the EAGLE'S NEST. Kill as many Nazi soldiers as you possibly can, rescue your three captured comrades, then destroy the fortress! Do you have what it takes to stop those Nazi rats? Take the challenge and find out!","n/a","n/a","n/a","Pandora","1988 ","http://www.gamefaqs.com/atari8bit/637994-into-the-eagles-nest"
"Intruder Alert!","Action,Shooter,Static","Intruder Alert! is an Action game, developed and published by Dynacomp, Inc.,which was released in 1981.","n/a","n/a","n/a","Dynacomp, Inc.","1981 ","http://www.gamefaqs.com/atari8bit/716319-intruder-alert"
"Jawbreaker","Action,General","Jawbreaker is an Action game, developed and published by Sierra Entertainment,which was released in 1981.","n/a","n/a","n/a","Sierra Entertainment","1981 ","http://www.gamefaqs.com/atari8bit/937856-jawbreaker"
"Jewels of Darkness","Adventure,Text","Jewels of Darkness: Three classic Level 9 adventures, significantly revised to incorporate the latest innovative techniques. You control the destiny of determined characters with tasks to perform in the Land of the Demon Lord. Use your skills of logical thought and mental dexterity to solve the intricate puzzles and deftly contrived problems that you must face. Meet the challenge and defeat the forces of evil!","n/a","n/a","n/a","Level 9 Computing","1986 ","http://www.gamefaqs.com/atari8bit/935921-jewels-of-darkness"
"Jinxter","Adventure,Text","Just when a man thinks his luck is running out, things start getting even worse. He gets run over by a bus. Sprayed with cheese sandwich by a supernatural being. Smashed against a tunnel by a speeding train. He gets incinerated, widdled on, folded, bent, spindled, mutilated and generally mucked about with. And in return? He gets the leading role in a perplexing, hilarious race against time and chance, set in a jinxed land menaced by the impending death of good fortune. Look on the bright side - it could be your luckiest move yet. Don't expect tiresome trolls, obvious orcs, silly spells and wet, wimpish witches in JINXTER. Infuriating, enchanting, absurd and hilarious by turns, JINXTER will surprise you with every move you make. But don't forget: every silver lining has a cloud.","n/a","n/a","n/a","Magnetic Scrolls Ltd.","1988 ","http://www.gamefaqs.com/atari8bit/951292-jinxter"
"Journey to the Planets","Adventure,Third-Person,Sci-Fi","Journey to the Planets is an Adventure game, developed by JV Games Inc. and published by Roklan,which was released in 1983.","n/a","10.0","n/a","JV Games Inc.","1983 ","http://www.gamefaqs.com/atari8bit/921881-journey-to-the-planets"
"Joust","Action,Platformer,2D","You're a stranger in an alien world, assaulted by evil Buzzard Riders - fearsome pterodactyls spoiling to attack. And you're the lone knight on birdback! Mount your ostrich, hoist your lance, and prepare for battle against the Buzzard Riders. This is a joust to the finish!","n/a","8.0","n/a","Atari","1983 ","http://www.gamefaqs.com/atari8bit/930937-joust"
"Jump Jet","Simulation,Flight,Modern Jet","Depending on your skill, confidence and courage, you have the choice of remaining near the landing pad, learning to hover and land, or venturing higher to practice your approaches. When you think you have mastered these, then accelerate the Jump Jet into an attack fighter. Use the radar and range finder to seek and destroy the enemy by launching heat-seeking, air-to-air missiles. Beware! His radar and missile systems are as good as yours. Reckless pursuit is ill-advised; you must maintain a fuel level that will enable you to relocate and return to the aircraft carrier, executing the skills you have learned to achieve a successful landing.","n/a","n/a","n/a","Anirog Software","1985 ","http://www.gamefaqs.com/atari8bit/936525-jump-jet"
"Jumpman","Action,Platformer,2D","Jumpman is an Action game, developed and published by Epyx,which was released in 1983.","n/a","8.0","n/a","Epyx","1983 ","http://www.gamefaqs.com/atari8bit/937857-jumpman"
"Jumpman Junior","Action,General","Jumpman Junior is an Action game, developed and published by Epyx,which was released in 1983.","n/a","9.3","n/a","Epyx","1983 ","http://www.gamefaqs.com/atari8bit/937858-jumpman-junior"
"Jungle Hunt","Action,Platformer,2D","JUNGLE HUNT! Now you can play the arcade hit in your own home. The graphics and gameplay are so realistic, you'll think you're on your own video safari! You'll find yourself hanging by your fingertips from slippery ropes, fighting off tooth crocodiles, and dodging huge bouncing boulders. Hurry up and rescure your sweetie from the hungry cannibals - it's almost dinnertime!","n/a","9.0","n/a","Atari","1983 ","http://www.gamefaqs.com/atari8bit/926645-jungle-hunt"
"K- Star Patrol","Action,Shooter,Scrolling","K- Star Patrol is an Action game, developed by K- Byte and published by CBS Electronics,which was released in 1981.","7.0","n/a","n/a","K- Byte","1981 ","http://www.gamefaqs.com/atari8bit/938532-k-star-patrol"
"Kaboom!","Action,General","Our charming &quot;Mad Bomber&quot; really doesn't mean any harm. It's just that he loves nothing better than to drop his bombs and watch them explode. Only you can stop him. As he tosses his bombs, you race to douse their fuses with your buckets of water. The more bombs that splash in your buckets, the more points you score. But, the more points you score, the faster the bombs drop. Miss a bomb, and you'll learn how Kaboom! got its name.","n/a","n/a","n/a","Activision","1982 ","http://www.gamefaqs.com/atari8bit/930910-kaboom"
"Kick Back","Sports,Alternative,Other","Kick Back is a Sports game, developed by Thorn EMI and published by Atari,which was released in 1982.","n/a","n/a","n/a","Thorn EMI","1982 ","http://www.gamefaqs.com/atari8bit/938547-kick-back"
"Kick Off","Sports,Traditional,Soccer,Sim","Whatever your style of play may be, be it playing the Long Ball or playing the Sweeper, your players will be in position to receive the passes, control the midfield and tackle an advancing striker. Each player on the field is an individual with a unique combination of four attributes - Pace, Accuracy, Stamina and Aggression. Watch out for the Brazilians at the International level, they are dynamite! Featuring 5 skill levels from International to Sunday League, full size multi-directional scrolling pitch with scanner showing all the players on the field, option to practice and learn ball control, take corners and pratice penalties, and much more!","n/a","n/a","n/a","Cirrus","1989 ","http://www.gamefaqs.com/atari8bit/936939-kick-off"
"Kickback","Action,Platformer,2D","Kickback is an Action game, developed and published by Thorn EMI,which was released in 1982.","n/a","n/a","n/a","Thorn EMI","1982 ","http://www.gamefaqs.com/atari8bit/932794-kickback"
"Kingdom","Strategy,General","Kingdom is a Strategy game, developed and published by Atari,which was released in 1980.","n/a","n/a","n/a","Atari","1980 ","http://www.gamefaqs.com/atari8bit/971316-kingdom"
"Knight Orc","Adventure,General","Set in three parts, Knight Orc casts you as an oppressed orc in a magical world where all is not as it first seems. For generations, humans have been persecuting orcs, and now it's time to get your own back. Knight Orc is a challenging game which is truly interactive. Each character leads its own life in the game, and their actions can affect you and the outcome of the adventure. Communication with other characters, learning spells and solving puzzles are all a vital part of the game if you are to escape the mystical world and take revenge on humankind.","n/a","n/a","n/a","Level 9 Computing","1987 ","http://www.gamefaqs.com/atari8bit/950818-knight-orc"
"Krazy Shoot-Out","Action,General","Krazy Shoot-Out is an Action game, developed by K- Byte and published by CBS Software,which was released in 1982.","n/a","n/a","n/a","K- Byte","1982 ","http://www.gamefaqs.com/atari8bit/930911-krazy-shoot-out"
"Lancelot","Adventure,Text","Travel back to the Age of Chivalry when knights were bold, galloping across the countryside and rescuing damsels in distress. Level 9 recreate the time of wizards and the Knights of the Round Table in their greatest adventure yet. Lancelot is a 3-part adventure, spanning the complete saga from the foundation of the Order to its finest hour - the quest for the Holy Grail. Guide Lancelot through his many exploits at Camelot, battle with wayward knights, and win the love of Guinever and Elaine. The challenge which has fascinated treasure hunters through the centuries is now yours - and you'll need all your strength, wit and valor to achieve your goal.","n/a","n/a","n/a","Level 9 Computing","1983 ","http://www.gamefaqs.com/atari8bit/941769-lancelot"
"Leather Goddesses of Phobos","Adventure,Text","Leather Goddesses of Phobos is an Adventure game, developed and published by Infocom,which was released in 1986.","n/a","n/a","n/a","Infocom","1986 ","http://www.gamefaqs.com/atari8bit/948847-leather-goddesses-of-phobos"
"The Living Daylights","Action,General","This game is closely based on the all-action film and coin-op arcade game from Arcadia, but puts you into the action as you control James Bond through eight fast and furious levels. Moving from Gibraltar to Afghanistan, you encounter the SAS (friendly), the KGB (not so friendly), enemy helicopters (very unfriendly!) and even a milkman with exploding bottles! Now go ahead and join James Bond - living on the edge!","n/a","n/a","n/a","De Re Software","1987 ","http://www.gamefaqs.com/atari8bit/949589-the-living-daylights"
"The Lurking Horror","Adventure,Text","Ever since you arrived at G.U.E. Tech, you've heard stories about the creepy old campus basements and storage rooms, some so ancient that they contain only rotting piles of unidentifiable junk. Until now, you've never ventured lower than the ground floors of the monolithic classroom and dorm buildings, avoiding the warren of tunnels that connect them.But tonight, something draws you down into the mysterious depths of the institute. Perhaps it's the blizzard raging outside, making the outdoors as threatening as anything you could imagine within. Perhaps it's the nightmare you had, hinting at horrific mysteries below and leaving you with a strange object that seems to lead you inexorably downward. Or perhaps it's just another way for you to avoid writing that twenty page term paper you have due tomorrow.In any event, you soon find yourself wandering away from your computer and into the dark nether regions of G.U.E. Tech. Suddenly, you're in a world that rivals your most hideos visions, a realm of horror lurking beneath the calm corridors and study halls.Shapes emerge from dark corners. Eerie sounds draw closer. Slimy passageways lead to sights so horrifying that they will feed your nightmares for weeks.THE LURKING HORROR recalls the ghastly visions of H.P. Lovecraft and Stephen King, as author Dave Lebling turns an everyday world into a frightening web of uncertainty. The numerous puzzles will challenge both first-time and experienced players, and Lebling's chilling descriptions will leave you with images you'll never forget.","n/a","n/a","n/a","Infocom","1987 ","http://www.gamefaqs.com/atari8bit/937203-the-lurking-horror"
"M.U.L.E.","Strategy,General","M.U.L.E. is a Strategy game, developed by Ozark Softscape and published by Electronic Arts,which was released in 1983.","n/a","9.5","n/a","Ozark Softscape","1983 ","http://www.gamefaqs.com/atari8bit/937859-mule"
"Mario Bros.","Action,Platformer,2D","Mario and Luigi are doing some underground plumbing when all sorts of weird creatures come flying out of the pipes. Turtles, crabs - even fighterflies - attack the helpless Mario Bros. It's up to you to kick, punch, and knock out these sewer pests before time runs out! But beware. Just when you think you got rid of them, they come back for more!","n/a","8.3","n/a","Sculptured Software","1989 ","http://www.gamefaqs.com/atari8bit/937860-mario-bros"
"The Mask of the Sun","Adventure,Text","The Mask of the Sun is an Adventure game, developed by Ultra Soft and published by Broderbund,which was released in 1982.","n/a","n/a","n/a","Ultra Soft","1982 ","http://www.gamefaqs.com/atari8bit/930921-the-mask-of-the-sun"
"Matterhorn","Action,Platformer,2D","Matterhorn is an Action game, developed and published by Tigervision,which was released in 1984.","n/a","n/a","n/a","Tigervision","1984 ","http://www.gamefaqs.com/atari8bit/932795-matterhorn"
"Mercenary","Action,Flight","Mercenary is a unique combination of fight simulation, adventure and arcade fun in high-speed three-dimensional vector graphics. You take the role of a 21st Century soldier of fortune crash-landed on the strife torn planet Targ. Your objective in this fascinating game is ESCAPE!This highly-acclaimed classic established a whole new genre of computer gaming, in which its sequel, Damocles (Mercenary II) has pushed forward the frontiers of technical achievement once more. Mercenary Escape From Targ, retains a place of special affection in the software collection of thousands of fans world-wide.","n/a","n/a","n/a","Novagen","1985 ","http://www.gamefaqs.com/atari8bit/730140-mercenary"
"Millipede","Action,Shooter,Static","Creepy, crawly bugs - jumping spiders, buzzing bees, bouncing beetles, mosquitoes, dragonflies, inchworms and earwigs - have invaded your little garden patch. And you've got to blast fast to get rid of them! But watch out! The millipedes - cousins to the famed CENTIPEDE - are the most insidious insects of all! And if you're not careful, you might be caught in a swarm of bees, mosquitoes, or dragonflies. Fast action graphics and real bug sounds make this game just like the arcade smash hit!","n/a","n/a","n/a","Atari","1984 ","http://www.gamefaqs.com/atari8bit/929609-millipede"
"Miner 2049er","Action,Platformer,2D","&quot;Bounty Bob&quot; is mining a radioactive mine in the year 2049. Help him &quot;claim&quot; all of the various stations (multiple screens). Avoid contact with the deadly mutant organisms by running away, or hopping over them. Collect various articles left by previous miners for bonus points.","n/a","8.0","n/a","Big Five Software","1982 ","http://www.gamefaqs.com/atari8bit/914792-miner-2049er"
"Missile Command","Action,Shooter,Static","RED ALERT! The enemy is attacking the Six Cities with wave after wave of IPBM's, nuclear bombers, &quot;killer&quot; satellites, and smart bombs. Launch your Antiballistic Missiles, Commander, and knock out the enemy's warheads before they knock out your cities. But watch out! Your missiles are limited. If you run out of ABMs before an attack wave ends, it could be THE END!","8.0","8.0","n/a","Atari","1981 ","http://www.gamefaqs.com/atari8bit/929611-missile-command"
"Mission Asteroid","Adventure,Text","Mission Asteroid is an Adventure game, developed and published by Sierra Entertainment,which was released in 1982.","n/a","n/a","n/a","Sierra Entertainment","1982 ","http://www.gamefaqs.com/atari8bit/930938-mission-asteroid"
"Mission on Thunderhead","Action,General","Mission on Thunderhead is an Action game, published by Avalon Hill,scheduled to be released in 2099.","","","","","","http://www.gamefaqs.com/atari8bit/580138-mission-on-thunderhead"
"Montezuma's Revenge","Action,Platformer,2D","Once you start this game, you are PANAMA JOE. In various levels of gameplay, you race against perils and time through the multi-room mazes of Emperor Montezuma's death-dealing pyramids. Your goal: to collect a fortune in hidden Aztec loot, rack up points - and stay alive! So grab a torch and enter the first pyramid. But keep your eyes and ears open... or you could be the next victim of MONTEZUMA'S REVENGE!","n/a","8.0","n/a","Parker Bros","1984 ","http://www.gamefaqs.com/atari8bit/934576-montezumas-revenge"
"Moon Patrol","Action,Shooter,Scrolling","Hop into your Moon Buggy and test yourself on a lunar obstacle course. You'll fight off hostile aliens, jump over huge crates and landmines, and blast moonrocks from your path. And as if that weren't enough, you'll encounter alien tanks and missiles that'll blow you into moondust if you aren't careful!","n/a","9.0","n/a","Atari","1983 ","http://www.gamefaqs.com/atari8bit/930912-moon-patrol"
"Moonmist","Adventure,Text","More ghosts haunt the misty seacoast and stone ramparts of Cornwall than anyplace else on earth. One such soul roams Tresyllian Castle: a pale phantom with flaxen hair and a luminous, flowing gown. It seems like a fanciful legend... until the spectral &quot;White Lady&quot; threatens the life of your friend Tamara!Arriving at the fog-shrouded castle, you meet a cast of eccentric characters ranging from a blue-blood debutante to an overly helpful butler. Has one of them donned the ghostly guise of the White Lady? Or has the drowned lover of Lord Jack, Tamara's fianc&eacute;, returned to haunt her successor? Perhaps the spectre is seeking the valuable treasure hidden somewhere in the lavish rooms and secret passageways of the castle. The solution to the mystery, as well as the location of the treasure, changes in each of the four variations of MOONMIST.","n/a","n/a","n/a","Infocom","1986 ","http://www.gamefaqs.com/atari8bit/949845-moonmist"
"Mountain King","Action,General","Mountain King is an Action game, developed by K- Byte and published by CBS Software,which was released in 1983.","9.0","9.0","n/a","K- Byte","1983 ","http://www.gamefaqs.com/atari8bit/582889-mountain-king"
"Ms. Pac-Man","Action,General","Ms. Pac-Man is here to drive you totally wild and crazy with more fun than you've ever imagined! Four feisty ghosts are chasing MS. PAC-MAN. Use your skill and strategy to rack up points while outrunning the gobbling ghosts. Grab an energy pill, and score even more points. Now gobble up all those fearless ghosts!","n/a","9.0","n/a","Midway","1982 ","http://www.gamefaqs.com/atari8bit/937861-ms-pac-man"
"NARC","Action,Shooter,Scrolling","Infiltrate the criminal underworld - your mission is to seek out and destroy the kingpin of the MR. BIG CORPORATION - if you get that far. You'll have to outwit his enormous army of bodyguards, gangs of charisma-bypass patients in trench coats, the bullet brain with the build of a rhinoceros and the breath of a dung beetle, packs of vicious canine yappies, the psychotic clown with an evil sense of humor - you'll die, but not laughing! The there's the gas-guzzling cadillac jock - a cool specimen, elbow hanging on the door rail, a serious looking piece in his hand and ready to blow you away as he rolls down main street leaving you coughing blood. It's not all bad! You've got a chopper to back you up, a mean, shiny street machine, some heavy metal hardware and some pretty neat moves. And what about the kingpin... did I say he was Mr. Big? No, he's MR. BIG!","n/a","n/a","n/a","Ocean","1990 ","http://www.gamefaqs.com/atari8bit/947363-narc"
"Necromancer","Action,General","Necromancer is an Action game, developed and published by Synapse Software,which was released in 1982.","n/a","8.0","n/a","Synapse Software","1982 ","http://www.gamefaqs.com/atari8bit/986334-necromancer"
"Night Mission Pinball","Miscellaneous,Parlor,Pinball","Night Mission Pinball is a Miscellaneous game, developed and published by Sublogic,which was released in 1982.","n/a","n/a","n/a","Sublogic","1982 ","http://www.gamefaqs.com/atari8bit/937862-night-mission-pinball"
"Ninja","Action,Beat-'Em-Up","Ninja is an Action game, developed by Sculptured Software and published by Mastertronic,which was released in 1986.","n/a","9.0","n/a","Sculptured Software","1986 ","http://www.gamefaqs.com/atari8bit/939705-ninja"
"Ogre","Strategy,Wargame,Turn-Based","Ogre is a Strategy game, developed and published by Origin,which was released in Europe in 1986.","n/a","n/a","n/a","Origin","1986 ","http://www.gamefaqs.com/atari8bit/603727-ogre"
"Oil's Well","Action,General","Have the time of your life mining black gold in your very own full color oil field. Drill to the tune of a jazzy original soundtrack, and many exciting sound effects. Thrill to eight levels of arcade action, dodging dozens of land mines and underground critters. It's fast, it's furious, it's more fun than a barrel of petroleum jelly!","n/a","7.0","n/a","Sierra Entertainment","1983 ","http://www.gamefaqs.com/atari8bit/944373-oils-well"
"Ozzy's Orchard","Action Adventure,Fantasy","Ozzy's Orchard is an Action Adventure game, developed by Microtechnics and published by TG Software,which was released in 1983.","n/a","n/a","n/a","Microtechnics","1983 ","http://www.gamefaqs.com/atari8bit/971317-ozzys-orchard"
"Pac-Man","Action,General","It's your job to keep PAC-MAN as happy as possible. You must guide him around the maze so that he can eat video wafers and power pills. Protect him from the ghosts unless he has the super strength of a power pill. If he does have the super strength, help him chase the ghosts and gobble them up before they gobble him.","9.0","7.8","n/a","Roklan","1982 ","http://www.gamefaqs.com/atari8bit/919243-pac-man"
"Pastfinder","Action,Shooter,Scrolling","Pastfinder is an Action game, developed and published by Activision,which was released in 1984.","n/a","n/a","n/a","Activision","1984 ","http://www.gamefaqs.com/atari8bit/926643-pastfinder"
